timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
10580,3,bully,5066,2,2,86,4,17,32,136,1,5,5514,86,4401,5,1,0,2,NORMAL,0,0,2,2,2,0,0,4,10,1,2,0,0,0,0
11002,5,bully,5001,1,1,4001,10,12,80,96,1,5,6001,4001,0,2,1,3,0,LEADER,1,1,0,1,5,1,3,5,7,0,0,0,0,0,0
11558,4,bully,4872,1,1,27,5,17,40,136,1,5,6686,27,3288,3,0,0,3,NORMAL,0,0,1,1,4,0,0,5,8,1,3,0,0,0,0
11137,2,bully,4402,1,1,40,2,17,16,136,1,5,6735,40,3226,3,0,0,3,NORMAL,0,0,1,1,1,0,0,4,9,1,3,0,0,0,0
11695,1,bully,4515,1,1,14,1,21,8,168,1,5,7180,14,2807,3,0,0,3,NORMAL,0,0,1,1,0,0,0,5,12,1,3,0,0,0,0
20580,3,bully,5066,2,2,86,4,22,32,176,1,5,15514,86,4401,5,1,0,7,NORMAL,0,0,2,2,2,0,0,4,10,1,7,0,0,0,0
21002,5,bully,5001,1,1,4001,15,12,120,96,1,5,16001,4001,0,2,1,8,0,LEADER,1,1,0,1,5,1,8,5,7,0,0,0,0,0,0
21558,4,bully,4872,1,1,27,5,22,40,176,1,5,16686,27,3288,3,0,0,8,NORMAL,0,0,1,1,4,0,0,5,8,1,8,0,0,0,0
21137,2,bully,4402,1,1,40,2,22,16,176,1,5,16735,40,3226,3,0,0,8,NORMAL,0,0,1,1,1,0,0,4,9,1,8,0,0,0,0
21695,1,bully,4515,1,1,14,1,26,8,208,1,5,17180,14,2807,3,0,0,8,NORMAL,0,0,1,1,0,0,0,5,12,1,8,0,0,0,0
30580,3,bully,5066,2,2,86,4,27,32,216,1,5,25514,86,4401,5,1,0,12,NORMAL,0,0,2,2,2,0,0,4,10,1,12,0,0,0,0
31002,5,bully,5001,1,1,4001,20,12,160,96,1,5,26001,4001,0,2,1,13,0,LEADER,1,1,0,1,5,1,13,5,7,0,0,0,0,0,0
31558,4,bully,4872,1,1,27,5,27,40,216,1,5,26686,27,3288,3,0,0,13,NORMAL,0,0,1,1,4,0,0,5,8,1,13,0,0,0,0
31137,2,bully,4402,1,1,40,2,27,16,216,1,5,26735,40,3226,3,0,0,13,NORMAL,0,0,1,1,1,0,0,4,9,1,13,0,0,0,0
31695,1,bully,4515,1,1,14,1,31,8,248,1,5,27180,14,2807,3,0,0,13,NORMAL,0,0,1,1,0,0,0,5,12,1,13,0,0,0,0
40580,3,bully,5066,2,2,86,4,32,32,256,1,5,35514,86,4401,5,1,0,17,NORMAL,0,0,2,2,2,0,0,4,10,1,17,0,0,0,0
41002,5,bully,5001,1,1,4001,25,12,200,96,1,5,36001,4001,0,2,1,18,0,LEADER,1,1,0,1,5,1,18,5,7,0,0,0,0,0,0
41558,4,bully,4872,1,1,27,5,32,40,256,1,5,36686,27,3288,3,0,0,18,NORMAL,0,0,1,1,4,0,0,5,8,1,18,0,0,0,0
41137,2,bully,4402,1,1,40,2,32,16,256,1,5,36735,40,3226,3,0,0,18,NORMAL,0,0,1,1,1,0,0,4,9,1,18,0,0,0,0
41695,1,bully,4515,1,1,14,1,36,8,288,1,5,37180,14,2807,3,0,0,18,NORMAL,0,0,1,1,0,0,0,5,12,1,18,0,0,0,0
50580,3,bully,5066,2,2,86,4,37,32,296,1,5,45514,86,4401,5,1,0,22,NORMAL,0,0,2,2,2,0,0,4,10,1,22,0,0,0,0
51002,5,bully,5001,1,1,4001,30,12,240,96,1,5,46001,4001,0,2,1,23,0,LEADER,1,1,0,1,5,1,23,5,7,0,0,0,0,0,0
51558,4,bully,4872,1,1,27,5,37,40,296,1,5,46686,27,3288,3,0,0,23,NORMAL,0,0,1,1,4,0,0,5,8,1,23,0,0,0,0
51137,2,bully,4402,1,1,40,2,37,16,296,1,5,46735,40,3226,3,0,0,23,NORMAL,0,0,1,1,1,0,0,4,9,1,23,0,0,0,0
51695,1,bully,4515,1,1,14,1,41,8,328,1,5,47180,14,2807,3,0,0,23,NORMAL,0,0,1,1,0,0,0,5,12,1,23,0,0,0,0
60580,3,bully,5066,2,2,86,4,42,32,336,1,5,55514,86,4401,5,1,0,27,NORMAL,0,0,2,2,2,0,0,4,10,1,27,0,0,0,0
61002,5,bully,5001,1,1,4001,35,12,280,96,1,5,56001,4001,0,2,1,28,0,LEADER,1,1,0,1,5,1,28,5,7,0,0,0,0,0,0
61558,4,bully,4872,1,1,27,5,42,40,336,1,5,56686,27,3288,3,0,0,28,NORMAL,0,0,1,1,4,0,0,5,8,1,28,0,0,0,0
61137,2,bully,4402,1,1,40,2,42,16,336,1,5,56735,40,3226,3,0,0,28,NORMAL,0,0,1,1,1,0,0,4,9,1,28,0,0,0,0
61695,1,bully,4515,1,1,14,1,46,8,368,1,5,57180,14,2807,3,0,0,28,NORMAL,0,0,1,1,0,0,0,5,12,1,28,0,0,0,0
70580,3,bully,5066,2,2,86,4,47,32,376,1,5,65514,86,4401,5,1,0,32,NORMAL,0,0,2,2,2,0,0,4,10,1,32,0,0,0,0
71002,5,bully,5001,1,1,4001,40,12,320,96,1,5,66001,4001,0,2,1,33,0,LEADER,1,1,0,1,5,1,33,5,7,0,0,0,0,0,0
71558,4,bully,4872,1,1,27,5,47,40,376,1,5,66686,27,3288,3,0,0,33,NORMAL,0,0,1,1,4,0,0,5,8,1,33,0,0,0,0
71137,2,bully,4402,1,1,40,2,47,16,376,1,5,66735,40,3226,3,0,0,33,NORMAL,0,0,1,1,1,0,0,4,9,1,33,0,0,0,0
71695,1,bully,4515,1,1,14,1,51,8,408,1,5,67180,14,2807,3,0,0,33,NORMAL,0,0,1,1,0,0,0,5,12,1,33,0,0,0,0
80580,3,bully,5066,2,2,86,4,52,32,416,1,5,75514,86,4401,5,1,0,37,NORMAL,0,0,2,2,2,0,0,4,10,1,37,0,0,0,0
81002,5,bully,5001,1,1,4001,45,12,360,96,1,5,76001,4001,0,2,1,38,0,LEADER,1,1,0,1,5,1,38,5,7,0,0,0,0,0,0
81558,4,bully,4872,1,1,27,5,52,40,416,1,5,76686,27,3288,3,0,0,38,NORMAL,0,0,1,1,4,0,0,5,8,1,38,0,0,0,0
81137,2,bully,4402,1,1,40,2,52,16,416,1,5,76735,40,3226,3,0,0,38,NORMAL,0,0,1,1,1,0,0,4,9,1,38,0,0,0,0
81695,1,bully,4515,1,1,14,1,56,8,448,1,5,77180,14,2807,3,0,0,38,NORMAL,0,0,1,1,0,0,0,5,12,1,38,0,0,0,0
90580,3,bully,5066,2,2,86,4,57,32,456,1,5,85514,86,4401,5,1,0,42,NORMAL,0,0,2,2,2,0,0,4,10,1,42,0,0,0,0
91002,5,bully,5001,1,1,4001,50,12,400,96,1,5,86001,4001,0,2,1,43,0,LEADER,1,1,0,1,5,1,43,5,7,0,0,0,0,0,0
91558,4,bully,4872,1,1,27,5,57,40,456,1,5,86686,27,3288,3,0,0,43,NORMAL,0,0,1,1,4,0,0,5,8,1,43,0,0,0,0
91137,2,bully,4402,1,1,40,2,57,16,456,1,5,86735,40,3226,3,0,0,43,NORMAL,0,0,1,1,1,0,0,4,9,1,43,0,0,0,0
91695,1,bully,4515,1,1,14,1,61,8,488,1,5,87180,14,2807,3,0,0,43,NORMAL,0,0,1,1,0,0,0,5,12,1,43,0,0,0,0
100580,3,bully,5066,2,2,86,4,62,32,496,1,5,95514,86,4401,5,1,0,47,NORMAL,0,0,2,2,2,0,0,4,10,1,47,0,0,0,0
101002,5,bully,5001,1,1,4001,55,12,440,96,1,5,96001,4001,0,2,1,48,0,LEADER,1,1,0,1,5,1,48,5,7,0,0,0,0,0,0
101558,4,bully,4872,1,1,27,5,62,40,496,1,5,96686,27,3288,3,0,0,48,NORMAL,0,0,1,1,4,0,0,5,8,1,48,0,0,0,0
