trial,algorithm,node_count,convergence_time_ms
1,prasle-line,5,3211
3,prasle-line,5,3045
2,prasle-line,5,3613
10,prasle-line,5,3271
4,prasle-line,5,3404
8,prasle-line,5,3202
11,prasle-line,5,2993
9,prasle-line,5,2945
12,prasle-line,5,3244
7,prasle-line,5,3009
13,prasle-line,5,3381
6,prasle-line,5,3679
5,prasle-line,5,3098
14,prasle-line,5,3356
15,prasle-line,5,3327
17,prasle-line,5,3190
16,prasle-line,5,3390
18,prasle-line,5,3742
21,prasle-line,5,3254
22,prasle-line,5,3008
20,prasle-line,5,3725
19,prasle-line,5,3587
23,prasle-line,5,3230
26,prasle-line,5,3103
24,prasle-line,5,3088
25,prasle-line,5,3132
27,prasle-line,5,3242
28,prasle-line,5,3603
29,prasle-line,5,2988
30,prasle-line,5,3116
31,prasle-line,5,3293
33,prasle-line,5,3501
34,prasle-line,5,2798
35,prasle-line,5,3276
32,prasle-line,5,3404
36,prasle-line,5,2885
37,prasle-line,5,2905
39,prasle-line,5,2908
40,prasle-line,5,3163
41,prasle-line,5,3197
38,prasle-line,5,3032
42,prasle-line,5,3210
44,prasle-line,5,2980
43,prasle-line,5,3639
45,prasle-line,5,3543
46,prasle-line,5,3548
49,prasle-line,5,2845
47,prasle-line,5,3012
50,prasle-line,5,2865
52,prasle-line,5,3058
48,prasle-line,5,2977
51,prasle-line,5,3526
54,prasle-line,5,2975
53,prasle-line,5,3189
55,prasle-line,5,3202
57,prasle-line,5,3307
56,prasle-line,5,2975
58,prasle-line,5,3676
60,prasle-line,5,3253
59,prasle-line,5,3550
62,prasle-line,5,2954
61,prasle-line,5,3500
63,prasle-line,5,3590
65,prasle-line,5,3229
64,prasle-line,5,3321
67,prasle-line,5,3208
66,prasle-line,5,3205
68,prasle-line,5,3351
71,prasle-line,5,3026
69,prasle-line,5,3264
70,prasle-line,5,3079
73,prasle-line,5,3240
72,prasle-line,5,3296
75,prasle-line,5,2757
74,prasle-line,5,3334
76,prasle-line,5,3098
77,prasle-line,5,3638
78,prasle-line,5,2785
79,prasle-line,5,3374
80,prasle-line,5,3212
81,prasle-line,5,3608
82,prasle-line,5,2982
83,prasle-line,5,3178
84,prasle-line,5,3256
85,prasle-line,5,2987
87,prasle-line,5,3270
86,prasle-line,5,2893
88,prasle-line,5,3175
89,prasle-line,5,3428
91,prasle-line,5,3231
90,prasle-line,5,2804
92,prasle-line,5,3093
94,prasle-line,5,3467
93,prasle-line,5,2853
95,prasle-line,5,2825
96,prasle-line,5,2958
97,prasle-line,5,3597
99,prasle-line,5,3058
100,prasle-line,5,3528
98,prasle-line,5,3088
