trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,100,1727,1690,50,100,true
2,adaptive-prasle-mesh,100,1556,1567,50,100,true
3,adaptive-prasle-mesh,100,1728,1462,50,100,true
4,adaptive-prasle-mesh,100,1634,1676,50,100,true
5,adaptive-prasle-mesh,100,1746,1442,50,100,true
6,adaptive-prasle-mesh,100,1641,1707,50,100,true
7,adaptive-prasle-mesh,100,1613,1520,50,100,true
8,adaptive-prasle-mesh,100,1624,1637,50,100,true
9,adaptive-prasle-mesh,100,1660,1651,50,100,true
10,adaptive-prasle-mesh,100,1597,1648,50,100,true
