trial,algorithm,node_count,convergence_time_ms
2,prasle-ring,50,2807
1,prasle-ring,50,2914
8,prasle-ring,50,2862
4,prasle-ring,50,2813
7,prasle-ring,50,2879
5,prasle-ring,50,2958
3,prasle-ring,50,3091
12,prasle-ring,50,2805
6,prasle-ring,50,2872
10,prasle-ring,50,2887
14,prasle-ring,50,2731
11,prasle-ring,50,2897
13,prasle-ring,50,2758
9,prasle-ring,50,2738
15,prasle-ring,50,2863
16,prasle-ring,50,2913
19,prasle-ring,50,2909
17,prasle-ring,50,2942
20,prasle-ring,50,2979
21,prasle-ring,50,2902
18,prasle-ring,50,2820
22,prasle-ring,50,2887
23,prasle-ring,50,3021
26,prasle-ring,50,2761
25,prasle-ring,50,2725
24,prasle-ring,50,2776
27,prasle-ring,50,2833
28,prasle-ring,50,2995
29,prasle-ring,50,2878
30,prasle-ring,50,2872
32,prasle-ring,50,2733
31,prasle-ring,50,2961
35,prasle-ring,50,2857
33,prasle-ring,50,2965
34,prasle-ring,50,2968
36,prasle-ring,50,2978
37,prasle-ring,50,2763
38,prasle-ring,50,3076
41,prasle-ring,50,2971
39,prasle-ring,50,2816
42,prasle-ring,50,3086
40,prasle-ring,50,2948
43,prasle-ring,50,2927
44,prasle-ring,50,2788
45,prasle-ring,50,2764
46,prasle-ring,50,2839
48,prasle-ring,50,2991
47,prasle-ring,50,2867
49,prasle-ring,50,2883
51,prasle-ring,50,2880
50,prasle-ring,50,2952
53,prasle-ring,50,3001
52,prasle-ring,50,2886
54,prasle-ring,50,3028
55,prasle-ring,50,2879
56,prasle-ring,50,2927
57,prasle-ring,50,2780
58,prasle-ring,50,2980
59,prasle-ring,50,2945
62,prasle-ring,50,2801
61,prasle-ring,50,2869
60,prasle-ring,50,2883
63,prasle-ring,50,2934
65,prasle-ring,50,2890
64,prasle-ring,50,2930
68,prasle-ring,50,2837
67,prasle-ring,50,2944
66,prasle-ring,50,2907
69,prasle-ring,50,2791
70,prasle-ring,50,2928
71,prasle-ring,50,2907
72,prasle-ring,50,2944
73,prasle-ring,50,2783
74,prasle-ring,50,2809
75,prasle-ring,50,2785
77,prasle-ring,50,2845
76,prasle-ring,50,2815
78,prasle-ring,50,3029
79,prasle-ring,50,2857
80,prasle-ring,50,2806
81,prasle-ring,50,2971
82,prasle-ring,50,2940
83,prasle-ring,50,2903
84,prasle-ring,50,2791
85,prasle-ring,50,2914
86,prasle-ring,50,2790
87,prasle-ring,50,3114
88,prasle-ring,50,2742
91,prasle-ring,50,2919
89,prasle-ring,50,2856
90,prasle-ring,50,2735
92,prasle-ring,50,2799
93,prasle-ring,50,2920
94,prasle-ring,50,2789
96,prasle-ring,50,2912
95,prasle-ring,50,2743
97,prasle-ring,50,2979
98,prasle-ring,50,2907
99,prasle-ring,50,2990
100,prasle-ring,50,2818
