trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,10,60,1689,61038,1038
2,adaptive-prasle,10,60,1995,62997,2997
3,adaptive-prasle,10,60,1718,61577,1577
4,adaptive-prasle,10,60,2210,61909,1909
5,adaptive-prasle,10,60,1545,61025,1025
6,adaptive-prasle,10,60,1847,60039,39
7,adaptive-prasle,10,60,1816,60150,150
8,adaptive-prasle,10,60,2125,62292,2292
9,adaptive-prasle,10,60,2015,60535,535
10,adaptive-prasle,10,60,1650,60084,84
