timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
1978,1,ring,1978,1,0,0,1,0,14,0,1,1,0,1978,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1843,4,ring,1843,1,0,0,2,2,28,28,1,3,0,1843,0,2,0,0,0,NORMAL,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
1980,3,ring,1980,1,0,0,2,3,28,42,1,1,0,1980,0,2,0,0,0,NORMAL,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
2026,5,ring,2026,1,0,0,2,2,28,28,1,3,0,2026,0,2,0,0,0,NORMAL,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2284,2,ring,2284,1,0,0,1,3,14,42,1,1,0,2284,0,2,0,0,0,NORMAL,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
3260,3,ring,1980,1,0,0,2,4,28,56,1,1,1280,1980,0,2,0,0,0,NORMAL,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0
4370,1,ring,1978,1,0,0,1,1,14,14,1,1,2392,1978,0,2,0,0,0,LEADER,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4005,4,ring,1843,1,0,0,3,5,42,70,1,3,2162,1843,0,2,0,0,0,NORMAL,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0
4524,2,ring,2284,1,0,0,1,3,14,42,1,1,2240,2284,0,2,0,0,0,NORMAL,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
4582,5,ring,2026,1,0,0,3,3,42,42,1,3,2556,2026,0,2,0,0,0,NORMAL,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
4546,3,ring,1980,1,0,0,2,4,28,56,1,1,2566,1980,0,2,0,0,0,NORMAL,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0
6186,4,ring,1843,1,0,0,4,7,56,98,1,3,4343,1843,0,2,0,0,0,NORMAL,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0
5825,3,ring,1980,1,0,0,3,6,42,84,2,3,3845,1980,0,3,0,0,0,LEADER,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0
6765,2,ring,2284,1,0,0,2,4,28,56,1,1,4481,2284,0,2,0,0,0,NORMAL,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0
7100,3,ring,1980,1,0,0,4,7,56,98,2,3,5120,1980,0,3,0,0,0,LEADER,1,0,0,4,0,0,7,0,0,0,0,0,0,0,0
9708,1,ring,1978,1,0,0,3,3,42,42,1,1,7730,1978,0,2,0,0,0,LEADER,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0
8840,3,ring,1980,1,0,0,4,8,56,112,2,3,6860,1980,0,3,0,0,0,LEADER,1,0,0,4,0,0,8,0,0,0,0,0,0,0,0
9633,4,ring,1843,1,0,0,5,8,70,112,2,4,7790,1843,0,3,0,0,0,LEADER,1,0,0,5,0,0,8,0,0,0,0,0,0,0,0
10814,3,ring,1980,1,0,0,5,8,70,112,2,3,8834,1980,0,4,0,0,0,LEADER,1,0,0,5,0,0,8,0,0,0,0,0,0,0,0
12743,4,ring,1843,1,0,0,5,10,70,140,2,4,10900,1843,0,3,0,0,0,LEADER,1,0,0,5,0,0,10,0,0,0,0,0,0,0,0
12787,3,ring,1980,1,0,0,5,8,70,112,2,3,10807,1980,0,4,0,0,0,LEADER,1,0,0,5,0,0,8,0,0,0,0,0,0,0,0
14868,1,ring,1978,1,0,0,4,3,56,42,1,1,12890,1978,0,3,0,0,0,LEADER,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0
14144,2,ring,2284,1,0,0,3,9,42,126,2,4,11860,2284,0,3,0,0,0,NORMAL,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0
14274,5,ring,2026,1,0,0,5,5,70,70,1,3,12248,2026,0,2,0,0,0,NORMAL,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
