trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,100,1465,1530,50,100,true
2,adaptive-prasle-line,100,1597,1682,50,100,true
3,adaptive-prasle-line,100,1479,1598,50,100,true
4,adaptive-prasle-line,100,1476,1600,50,100,true
5,adaptive-prasle-line,100,1525,1512,50,100,true
6,adaptive-prasle-line,100,1698,1648,50,100,true
7,adaptive-prasle-line,100,1562,1720,50,100,true
8,adaptive-prasle-line,100,1803,1573,50,100,true
9,adaptive-prasle-line,100,1558,1567,50,100,true
10,adaptive-prasle-line,100,1611,1447,50,100,true
