trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,10,2392,1647,5,10,true
2,adaptive-prasle-mesh,10,1934,2383,5,10,true
3,adaptive-prasle-mesh,10,1989,1809,5,10,true
4,adaptive-prasle-mesh,10,2483,2351,5,10,true
5,adaptive-prasle-mesh,10,2306,2102,5,10,true
6,adaptive-prasle-mesh,10,2185,2196,5,10,true
7,adaptive-prasle-mesh,10,1886,1595,5,10,true
8,adaptive-prasle-mesh,10,1938,1742,5,10,true
9,adaptive-prasle-mesh,10,2220,1749,5,10,true
10,adaptive-prasle-mesh,10,1713,1516,5,10,true
