trial,algorithm,node_count,convergence_time_ms
3,prasle-line,50,2940
4,prasle-line,50,2889
1,prasle-line,50,2812
8,prasle-line,50,2949
2,prasle-line,50,3001
7,prasle-line,50,2847
14,prasle-line,50,2821
6,prasle-line,50,2928
13,prasle-line,50,2889
5,prasle-line,50,2907
10,prasle-line,50,2912
12,prasle-line,50,2844
11,prasle-line,50,2820
9,prasle-line,50,2838
18,prasle-line,50,2941
15,prasle-line,50,2961
16,prasle-line,50,2817
17,prasle-line,50,2892
20,prasle-line,50,2993
19,prasle-line,50,2737
21,prasle-line,50,2807
22,prasle-line,50,2908
23,prasle-line,50,3044
24,prasle-line,50,3095
26,prasle-line,50,2825
28,prasle-line,50,2812
27,prasle-line,50,2874
25,prasle-line,50,3079
29,prasle-line,50,2753
30,prasle-line,50,2966
34,prasle-line,50,3024
32,prasle-line,50,2842
33,prasle-line,50,2774
35,prasle-line,50,3022
36,prasle-line,50,2836
31,prasle-line,50,3042
40,prasle-line,50,2778
37,prasle-line,50,2941
38,prasle-line,50,2913
39,prasle-line,50,2944
41,prasle-line,50,2968
42,prasle-line,50,2924
43,prasle-line,50,2827
47,prasle-line,50,3169
46,prasle-line,50,2842
49,prasle-line,50,2893
44,prasle-line,50,2791
48,prasle-line,50,2997
45,prasle-line,50,2750
50,prasle-line,50,2857
52,prasle-line,50,2938
51,prasle-line,50,2886
54,prasle-line,50,2855
53,prasle-line,50,2927
55,prasle-line,50,2979
56,prasle-line,50,2832
57,prasle-line,50,2925
58,prasle-line,50,2816
62,prasle-line,50,2825
59,prasle-line,50,2768
60,prasle-line,50,2765
61,prasle-line,50,2932
64,prasle-line,50,3104
63,prasle-line,50,2929
66,prasle-line,50,2800
65,prasle-line,50,2898
68,prasle-line,50,3101
67,prasle-line,50,2812
69,prasle-line,50,3013
70,prasle-line,50,2802
72,prasle-line,50,3075
71,prasle-line,50,2854
73,prasle-line,50,2979
75,prasle-line,50,2913
76,prasle-line,50,2805
74,prasle-line,50,2876
78,prasle-line,50,2762
77,prasle-line,50,2994
79,prasle-line,50,3042
80,prasle-line,50,2747
81,prasle-line,50,2817
82,prasle-line,50,2806
84,prasle-line,50,3052
83,prasle-line,50,2921
85,prasle-line,50,2898
86,prasle-line,50,2881
88,prasle-line,50,2867
89,prasle-line,50,2940
91,prasle-line,50,2748
87,prasle-line,50,2933
90,prasle-line,50,2860
92,prasle-line,50,2940
95,prasle-line,50,2848
97,prasle-line,50,2830
94,prasle-line,50,3053
93,prasle-line,50,3060
96,prasle-line,50,2829
98,prasle-line,50,2746
99,prasle-line,50,2831
100,prasle-line,50,2775
