trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,100,120,1491,120214,214
2,adaptive-prasle-mesh,100,120,1479,120202,202
3,adaptive-prasle-mesh,100,120,1477,120200,200
4,adaptive-prasle-mesh,100,120,1581,120001,1
5,adaptive-prasle-mesh,100,120,1625,120389,389
6,adaptive-prasle-mesh,100,120,1564,120287,287
7,adaptive-prasle-mesh,100,120,1448,120171,171
8,adaptive-prasle-mesh,100,120,1515,120238,238
9,adaptive-prasle-mesh,100,120,1561,120284,284
10,adaptive-prasle-mesh,100,120,1504,120227,227
