trial,algorithm,node_count,convergence_time_ms
1,bully,5,6604
7,bully,5,5251
2,bully,5,5961
3,bully,5,5344
4,bully,5,5990
9,bully,5,5582
5,bully,5,6636
6,bully,5,4888
8,bully,5,5723
14,bully,5,6437
12,bully,5,6051
13,bully,5,5967
11,bully,5,5364
10,bully,5,5182
16,bully,5,5833
15,bully,5,5462
18,bully,5,5865
19,bully,5,4535
17,bully,5,4556
20,bully,5,6795
21,bully,5,4351
23,bully,5,6314
22,bully,5,6009
24,bully,5,4864
25,bully,5,5342
27,bully,5,5454
26,bully,5,6259
29,bully,5,5750
28,bully,5,5860
31,bully,5,6238
30,bully,5,5116
33,bully,5,5770
32,bully,5,5533
34,bully,5,5456
36,bully,5,4211
38,bully,5,6404
35,bully,5,5857
40,bully,5,6387
37,bully,5,6831
41,bully,5,5394
39,bully,5,5711
42,bully,5,4870
43,bully,5,6380
47,bully,5,5537
46,bully,5,4516
44,bully,5,6951
45,bully,5,5010
48,bully,5,4984
49,bully,5,4688
53,bully,5,5824
51,bully,5,4528
52,bully,5,4542
50,bully,5,4350
54,bully,5,6271
56,bully,5,5115
55,bully,5,5515
57,bully,5,5470
60,bully,5,4840
61,bully,5,5614
59,bully,5,5342
58,bully,5,4452
63,bully,5,4516
62,bully,5,4775
64,bully,5,4779
65,bully,5,6487
66,bully,5,4371
67,bully,5,5932
69,bully,5,4429
70,bully,5,4395
68,bully,5,5096
71,bully,5,5553
72,bully,5,4474
73,bully,5,4853
74,bully,5,6053
75,bully,5,5931
76,bully,5,4520
77,bully,5,6167
78,bully,5,4444
79,bully,5,5382
80,bully,5,4158
81,bully,5,5979
86,bully,5,5849
82,bully,5,6197
84,bully,5,4737
83,bully,5,5823
88,bully,5,4638
85,bully,5,4486
87,bully,5,5098
89,bully,5,5708
90,bully,5,6282
91,bully,5,5267
92,bully,5,4346
93,bully,5,5603
95,bully,5,5536
94,bully,5,6237
96,bully,5,4523
97,bully,5,5326
98,bully,5,5580
99,bully,5,4435
100,bully,5,4988
