trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,bully,10,60,4367,67093,7093
2,bully,10,60,5031,67071,7071
3,bully,10,60,5254,67284,7284
4,bully,10,60,6205,66211,6211
5,bully,10,60,5500,67517,7517
6,bully,10,60,6006,68025,8025
7,bully,10,60,5514,67551,7551
8,bully,10,60,4152,66568,6568
9,bully,10,60,5738,67768,7768
10,bully,10,60,4544,67587,7587
11,bully,10,60,4668,66674,6674
12,bully,10,60,6360,66405,6405
13,bully,10,60,5412,67428,7428
14,bully,10,60,5781,67787,7787
15,bully,10,60,4047,66882,6882
16,bully,10,60,5656,67688,7688
17,bully,10,60,5032,67043,7043
18,bully,10,60,4624,66236,6236
19,bully,10,60,5737,67764,7764
20,bully,10,60,5991,67999,7999
21,bully,10,60,6354,66364,6364
22,bully,10,60,4560,66596,6596
23,bully,10,60,4775,66795,6795
24,bully,10,60,5578,67611,7611
25,bully,10,60,6132,66154,6154
26,bully,10,60,6086,66130,6130
27,bully,10,60,5993,68016,8016
28,bully,10,60,5097,67124,7124
29,bully,10,60,6270,66306,6306
30,bully,10,60,4759,66799,6799
31,bully,10,60,4930,66938,6938
32,bully,10,60,5640,67672,7672
33,bully,10,60,5508,67538,7538
34,bully,10,60,4407,66241,6241
35,bully,10,60,4160,66198,6198
36,bully,10,60,5820,67845,7845
37,bully,10,60,5224,67250,7250
38,bully,10,60,5222,67251,7251
39,bully,10,60,4319,66337,6337
40,bully,10,60,5771,67789,7789
41,bully,10,60,6292,66329,6329
42,bully,10,60,4191,66232,6232
43,bully,10,60,4605,66626,6626
44,bully,10,60,5887,67902,7902
45,bully,10,60,5371,67381,7381
46,bully,10,60,6483,66502,6502
47,bully,10,60,5103,67134,7134
48,bully,10,60,4863,66898,6898
49,bully,10,60,5154,67199,7199
50,bully,10,60,6036,68075,8075
51,bully,10,60,5989,67995,7995
52,bully,10,60,6123,66147,6147
53,bully,10,60,5887,67932,7932
54,bully,10,60,4752,67974,7974
55,bully,10,60,4526,66569,6569
56,bully,10,60,4507,66535,6535
57,bully,10,60,5162,67172,7172
58,bully,10,60,4976,67012,7012
59,bully,10,60,6311,66334,6334
60,bully,10,60,4714,66538,6538
61,bully,10,60,5432,67438,7438
62,bully,10,60,6388,66393,6393
63,bully,10,60,5684,67716,7716
64,bully,10,60,4599,66630,6630
65,bully,10,60,5339,67380,7380
66,bully,10,60,5674,67688,7688
67,bully,10,60,4491,66497,6497
68,bully,10,60,5611,67649,7649
69,bully,10,60,5999,68023,8023
70,bully,10,60,5530,67561,7561
71,bully,10,60,4657,66688,6688
72,bully,10,60,4985,66990,6990
73,bully,10,60,6594,66635,6635
74,bully,10,60,5523,67556,7556
75,bully,10,60,4561,66568,6568
76,bully,10,60,5956,68000,8000
77,bully,10,60,5195,67200,7200
78,bully,10,60,6132,66166,6166
79,bully,10,60,4884,66913,6913
80,bully,10,60,5613,67641,7641
81,bully,10,60,4797,66814,6814
82,bully,10,60,6113,66132,6132
83,bully,10,60,4764,66772,6772
84,bully,10,60,6034,68047,8047
85,bully,10,60,5168,67211,7211
86,bully,10,60,5560,67586,7586
87,bully,10,60,4575,66611,6611
88,bully,10,60,6293,66331,6331
89,bully,10,60,5685,67716,7716
90,bully,10,60,5986,68012,8012
91,bully,10,60,5571,67605,7605
92,bully,10,60,6129,66168,6168
93,bully,10,60,5714,67743,7743
94,bully,10,60,6192,66214,6214
95,bully,10,60,5934,67974,7974
96,bully,10,60,4956,66987,6987
97,bully,10,60,5758,67774,7774
98,bully,10,60,6055,66071,6071
99,bully,10,60,4132,67495,7495
100,bully,10,60,4557,66498,6498
