timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1688,50,bully,1688,1,0,0,1,0,14,0,1,50,0,1688,0,2,0,0,0,LEADER,1,1688000,0,3248,1684752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1757,27,bully,1757,1,0,0,1,0,14,0,1,27,0,1757,0,2,0,0,0,LEADER,1,1757000,0,3248,1753752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1477,36,bully,1477,1,0,0,1,0,14,0,1,36,0,1477,0,2,0,0,0,LEADER,1,1477000,0,3248,1473752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1791,37,bully,1791,1,0,0,1,0,14,0,1,37,0,1791,0,2,0,0,0,LEADER,1,1791000,0,3248,1787752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1566,21,bully,1566,1,0,0,1,0,14,0,1,21,0,1566,0,2,0,0,0,LEADER,1,1566000,0,3248,1562752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1430,24,bully,1430,1,0,0,1,0,14,0,1,24,0,1430,0,2,0,0,0,LEADER,1,1430000,0,3248,1426752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1497,46,bully,1497,1,0,0,1,0,14,0,1,46,0,1497,0,2,0,0,0,LEADER,1,1497000,0,3248,1493752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1533,11,bully,1533,1,0,0,1,0,14,0,1,11,0,1533,0,2,0,0,0,LEADER,1,1533000,0,3248,1529752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1789,1,bully,1789,1,0,0,1,2,14,28,1,1,0,1789,0,2,0,0,0,LEADER,1,1789000,0,3248,1785752,0,0,1,0,0,0,2,0,0,0,0,0,0,0
1518,43,bully,1518,1,0,0,1,0,14,0,1,43,0,1518,0,2,0,0,0,LEADER,1,1518000,0,3248,1514752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1451,23,bully,1451,1,0,0,1,0,14,0,1,23,0,1451,0,2,0,0,0,LEADER,1,1451000,0,3248,1447752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1942,2,bully,1942,1,0,0,1,1,14,14,1,1,0,1942,0,2,0,0,0,NORMAL,0,1942000,0,3248,1938752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2145,19,bully,2145,1,0,0,1,0,14,0,1,19,0,2145,0,2,0,0,0,LEADER,1,2145000,0,3248,2141752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2075,22,bully,2075,1,0,0,1,0,14,0,1,22,0,2075,0,2,0,0,0,LEADER,1,2075000,0,3248,2071752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2089,42,bully,2089,1,0,0,1,0,14,0,1,42,0,2089,0,2,0,0,0,LEADER,1,2089000,0,3248,2085752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1600,49,bully,1600,1,0,0,1,0,14,0,1,49,0,1600,0,2,0,0,0,LEADER,1,1600000,0,3248,1596752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,12,bully,1976,1,0,0,2,1,28,14,1,4,0,1976,0,2,0,0,0,NORMAL,0,1976000,0,3248,1972752,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1736,28,bully,1736,1,0,0,1,0,14,0,1,28,0,1736,0,2,0,0,0,LEADER,1,1736000,0,3248,1732752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1839,15,bully,1839,1,0,0,1,0,14,0,1,15,0,1839,0,2,0,0,0,LEADER,1,1839000,0,3248,1835752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2315,26,bully,2315,1,0,0,1,0,14,0,1,26,0,2315,0,2,0,0,0,LEADER,1,2315000,0,3248,2311752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1669,8,bully,1669,1,0,0,2,1,28,14,1,5,0,1669,0,2,0,0,0,NORMAL,0,1669000,0,3248,1665752,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1654,40,bully,1654,1,0,0,1,0,14,0,1,40,0,1654,0,2,0,0,0,LEADER,1,1654000,0,3248,1650752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1588,20,bully,1588,1,0,0,1,0,14,0,1,20,0,1588,0,2,0,0,0,LEADER,1,1588000,0,3248,1584752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2090,10,bully,2090,1,0,0,1,1,14,14,1,1,0,2090,0,2,0,0,0,NORMAL,0,2090000,0,3248,2086752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1621,30,bully,1621,1,0,0,1,0,14,0,1,30,0,1621,0,2,0,0,0,LEADER,1,1621000,0,3248,1617752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2384,16,bully,2384,1,0,0,3,2,42,28,1,5,0,2384,0,2,0,0,0,NORMAL,0,2384000,0,6496,2377504,0,0,3,0,0,0,2,0,0,0,0,0,0,0
1872,25,bully,1872,1,0,0,1,0,14,0,1,25,0,1872,0,2,0,0,0,LEADER,1,1872000,0,3248,1868752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1703,18,bully,1703,1,0,0,1,0,14,0,1,18,0,1703,0,2,0,0,0,LEADER,1,1703000,0,3248,1699752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2112,9,bully,2112,1,0,0,1,1,14,14,1,1,0,2112,0,2,0,0,0,NORMAL,0,2112000,0,3248,2108752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2042,32,bully,2042,1,0,0,1,0,14,0,1,32,0,2042,0,2,0,0,0,LEADER,1,2042000,0,3248,2038752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2208,6,bully,2208,1,0,0,3,3,42,42,1,4,0,2208,0,2,0,0,0,NORMAL,0,2208000,0,6496,2201504,0,0,3,0,0,0,3,0,0,0,0,0,0,0
1968,31,bully,1968,1,0,0,1,0,14,0,1,31,0,1968,0,2,0,0,0,LEADER,1,1968000,0,3248,1964752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
