trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-line,5,70,2983,NA
2,prasle-line,5,70,3749,NA
3,prasle-line,5,70,3554,NA
4,prasle-line,5,70,3241,NA
5,prasle-line,5,70,2972,NA
6,prasle-line,5,70,3353,NA
7,prasle-line,5,70,2989,NA
8,prasle-line,5,70,3161,NA
9,prasle-line,5,70,3175,NA
10,prasle-line,5,70,3652,NA
