trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,5,2677,1748,2,5,true
2,adaptive-prasle,5,2273,2423,2,5,true
3,adaptive-prasle,5,3105,2211,2,5,true
4,adaptive-prasle,5,1546,2014,2,5,true
5,adaptive-prasle,5,1741,2653,2,5,true
6,adaptive-prasle,5,2367,2274,2,5,true
7,adaptive-prasle,5,2186,2475,2,5,true
8,adaptive-prasle,5,2349,1989,2,5,true
9,adaptive-prasle,5,1943,2154,2,5,true
10,adaptive-prasle,5,1664,2312,2,5,true
