timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
10016,72,bully,4016,3,1,4001,149,2189,1192,17512,3,75,3688,6313,0,6,1,2,2,ELECTION,0,10016000,0,205848,9810152,1,0,3,107,37,2,119,2041,27,2,0,25,36,0
10031,40,bully,7593,9,2,138,76,2180,608,17440,24,47,1668,4233,4100,35,1,0,4,NORMAL,0,10031000,0,226576,9804424,0,2,9,67,0,0,116,2030,30,4,0,7,0,1
10238,14,bully,7535,2,2,64,28,2248,224,17984,33,38,2703,64,7234,37,1,0,4,NORMAL,0,10238000,0,126680,10111320,0,2,2,26,0,0,128,2084,32,4,0,0,0,1
10249,25,bully,7445,2,2,968,45,2252,360,18016,36,61,2804,968,6229,40,1,0,4,NORMAL,0,10249000,0,203520,10045480,0,2,2,43,0,0,130,2083,35,4,0,0,0,1
10071,81,bully,8109,4,2,4039,169,2278,1352,18224,2,82,146,5855,4000,7,2,0,4,ELECTION,0,10070944,0,200896,9870048,1,1,4,122,43,0,131,2108,35,4,0,34,42,0
10220,89,bully,8360,3,2,4141,181,2298,1448,18384,1,89,30,5971,4000,5,2,1,4,ELECTION,0,10220000,0,193456,10026544,1,1,3,130,47,1,135,2122,37,4,0,37,46,0
10289,66,bully,4289,8,1,4001,153,2322,1224,18576,11,68,3513,6488,0,20,1,1,4,ELECTION,0,10289000,0,163896,10125104,1,0,8,121,23,1,140,2140,38,4,0,27,22,0
10522,19,bully,7464,2,2,140,38,2318,304,18544,42,94,3058,140,6803,46,1,0,4,NORMAL,0,10522000,0,161072,10360928,0,2,2,36,0,0,140,2133,41,4,0,0,0,1
10330,54,bully,7267,14,3,464,118,2313,944,18504,21,94,1041,2337,6622,38,1,0,4,NORMAL,0,10329944,0,233240,10096704,0,3,14,104,0,0,134,2134,41,4,0,21,0,1
10086,49,bully,4086,11,2,4041,129,2296,1032,18368,25,94,4247,5603,151,37,1,1,4,NORMAL,0,10085944,0,187344,9898600,1,1,11,95,22,1,138,2115,39,4,0,16,21,1
10082,67,bully,4082,11,5,5118,159,2300,1272,18400,12,94,3487,6309,204,28,1,1,4,NORMAL,0,10082000,0,180176,9901824,1,4,11,124,23,1,139,2117,40,4,0,28,22,0
10275,94,bully,4274,2,1,4000,230,2330,1840,18640,1,94,2841,7160,0,3,1,3,5,ELECTION,0,10274888,0,168008,10106880,1,0,2,140,85,3,143,2142,40,5,0,40,84,0
10573,71,bully,4573,9,4,4631,170,2365,1360,18920,8,75,3285,6486,229,22,1,1,5,NORMAL,0,10573056,0,164232,10408824,1,3,9,139,21,1,152,2167,41,5,0,32,20,0
10168,37,bully,6923,5,3,59,69,2310,552,18480,40,75,2874,220,6907,48,1,0,5,NORMAL,0,10168000,0,185904,9982096,0,3,5,64,0,0,151,2112,42,5,0,3,0,1
10724,36,bully,7476,5,2,942,66,2356,528,18848,40,75,2877,1313,5810,47,1,0,5,NORMAL,0,10724000,0,229352,10494648,0,2,5,61,0,0,152,2157,42,5,0,3,0,1
10273,98,bully,4273,2,1,4000,253,2346,2024,18768,1,98,2746,7254,0,3,1,3,5,ELECTION,0,10273056,0,161728,10111328,1,0,2,153,95,3,154,2145,42,5,0,42,94,0
