trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,5,60,2181,63017,3017
2,adaptive-prasle-mesh,5,60,2116,65566,5566
3,adaptive-prasle-mesh,5,60,2514,63189,3189
4,adaptive-prasle-mesh,5,60,1602,66313,6313
5,adaptive-prasle-mesh,5,60,2302,60039,39
6,adaptive-prasle-mesh,5,60,2547,65938,5938
7,adaptive-prasle-mesh,5,60,2170,64306,4306
8,adaptive-prasle-mesh,5,60,2326,67201,7201
9,adaptive-prasle-mesh,5,60,1822,64559,4559
10,adaptive-prasle-mesh,5,60,2259,65681,5681
