trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,100,120,1553,120152,152
2,adaptive-prasle,100,120,1683,120344,344
3,adaptive-prasle,100,120,1639,120049,49
4,adaptive-prasle,100,120,1585,120026,26
5,adaptive-prasle,100,120,1613,120078,78
6,adaptive-prasle,100,120,1466,120032,32
7,adaptive-prasle,100,120,1512,120010,10
8,adaptive-prasle,100,120,1534,120033,33
9,adaptive-prasle,100,120,1623,120537,537
10,adaptive-prasle,100,120,1457,120291,291
