timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
2000,4,bully,2000,1,0,0,2,2,28,28,1,1,0,2000,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
1866,5,bully,1866,1,0,0,2,1,28,14,1,4,0,1866,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1598,2,bully,1598,1,0,0,2,2,28,28,1,1,0,1598,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2316,1,bully,2316,1,0,0,1,2,14,28,1,1,0,2316,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
1968,3,bully,1968,1,0,0,1,4,14,56,1,1,0,1968,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
2470,2,bully,1598,1,0,0,2,2,28,28,1,1,872,1598,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2810,3,bully,1968,1,0,0,1,4,14,56,1,1,842,1968,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
3779,1,bully,2316,1,0,0,1,2,14,28,1,1,1463,2316,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
3342,2,bully,1598,1,0,0,2,2,28,28,1,1,1744,1598,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
4087,5,bully,1866,1,0,0,3,2,42,28,1,4,2221,1866,0,2,0,0,0,NORMAL,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
