timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
2780,13,adaptive-prasle,2780,1,1,2780,3,14,18,84,1,1,0,2780,0,2,0,0,0,NORMAL,0,3,1,1,4,6
2747,3,adaptive-prasle,2747,1,1,2747,3,14,18,84,1,1,0,2747,0,2,0,0,0,NORMAL,0,3,1,1,3,6
2835,22,adaptive-prasle,2835,1,1,2835,3,14,18,84,1,1,0,2835,0,2,0,0,0,NORMAL,0,3,1,1,4,6
2847,33,adaptive-prasle,2847,1,1,2847,3,18,18,108,1,1,0,2847,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3038,39,adaptive-prasle,3038,1,1,3038,3,18,18,108,1,1,0,3038,0,2,0,0,0,NORMAL,0,3,1,1,4,6
2813,23,adaptive-prasle,2813,1,1,2813,3,18,18,108,1,1,0,2813,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3208,46,adaptive-prasle,3208,1,1,3208,3,18,18,108,1,1,0,3208,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3168,5,adaptive-prasle,3168,1,1,3168,3,18,18,108,1,1,0,3168,0,2,0,0,0,NORMAL,0,3,1,1,4,6
2950,20,adaptive-prasle,2950,1,1,2950,3,18,18,108,1,1,0,2950,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3174,36,adaptive-prasle,3174,1,1,3174,3,18,18,108,1,1,0,3174,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3426,31,adaptive-prasle,3426,1,1,3426,3,20,18,120,1,1,0,3426,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3459,41,adaptive-prasle,3459,1,1,3459,3,20,18,120,1,1,0,3459,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3256,24,adaptive-prasle,3256,1,1,3256,3,20,18,120,1,1,0,3256,0,2,0,0,0,NORMAL,0,3,1,1,4,6
2983,30,adaptive-prasle,2983,1,1,2983,3,20,18,120,1,1,0,2983,0,2,0,0,0,NORMAL,0,3,1,1,4,6
2917,10,adaptive-prasle,2917,1,1,2917,3,19,18,114,1,1,0,2917,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3392,21,adaptive-prasle,3392,1,1,3392,3,20,18,120,1,1,0,3392,0,2,0,0,0,NORMAL,0,3,1,1,4,6
2765,29,adaptive-prasle,2765,1,1,2765,3,19,18,114,1,1,0,2765,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3017,40,adaptive-prasle,3017,1,1,3017,3,19,18,114,1,1,0,3017,0,2,0,0,0,NORMAL,0,3,1,1,4,6
