timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
2739,14,bully,2739,1,1,2739,3,1,18,6,1,6,0,2739,0,2,0,0,0,NORMAL,0,2739000,0,5984,2733016,3,2,7,3,3,0,1,0,0,0,0,0,0,0
2703,47,bully,2703,1,1,2703,3,0,18,0,1,47,0,2703,0,2,0,0,0,LEADER,1,2703000,0,5984,2697016,4,1,50,1,3,0,0,0,0,0,0,0,0,0
2706,4,bully,2706,1,1,2706,3,3,18,18,1,1,0,2706,0,2,0,0,0,NORMAL,0,2706000,0,5984,2700016,3,2,2,5,3,0,3,0,0,0,0,0,0,0
2773,24,bully,2773,1,1,2773,3,0,18,0,1,24,0,2773,0,2,0,0,0,LEADER,1,2773000,0,5984,2767016,4,1,27,1,3,0,0,0,0,0,0,0,0,0
2718,15,bully,2718,1,1,2718,3,1,18,6,1,6,0,2718,0,2,0,0,0,NORMAL,0,2718000,0,5984,2712016,3,2,7,3,3,0,1,0,0,0,0,0,0,0
2942,31,bully,2942,1,1,2942,3,0,18,0,1,31,0,2942,0,2,0,0,0,LEADER,1,2942000,0,5984,2936016,4,1,34,1,3,0,0,0,0,0,0,0,0,0
3045,18,bully,3045,1,1,3045,3,0,18,0,1,18,0,3045,0,2,0,0,0,LEADER,1,3045000,0,5984,3039016,4,1,21,1,3,0,0,0,0,0,0,0,0,0
2806,34,bully,2806,1,1,2806,3,0,18,0,1,34,0,2806,0,2,0,0,0,LEADER,1,2806000,0,5984,2800016,4,1,37,1,3,0,0,0,0,0,0,0,0,0
2887,22,bully,2887,1,1,2887,3,0,18,0,1,22,0,2887,0,2,0,0,0,LEADER,1,2887000,0,5984,2881016,4,1,25,1,3,0,0,0,0,0,0,0,0,0
3112,38,bully,3112,1,1,3112,3,0,18,0,1,38,0,3112,0,2,0,0,0,LEADER,1,3112000,0,5984,3106016,4,1,41,1,3,0,0,0,0,0,0,0,0,0
2876,11,bully,2876,1,1,2876,3,2,18,12,1,1,0,2876,0,2,0,0,0,NORMAL,0,2876000,0,5984,2870016,3,2,2,5,3,0,2,0,0,0,0,0,0,0
2854,12,bully,2854,1,1,2854,3,4,18,24,1,1,0,2854,0,2,0,0,0,NORMAL,0,2854000,0,5984,2848016,3,2,2,6,3,0,4,0,0,0,0,0,0,0
2991,9,bully,2991,1,1,2991,3,2,18,12,1,1,0,2991,0,2,0,0,0,NORMAL,0,2991000,0,5984,2985016,3,2,3,3,3,0,2,0,0,0,0,0,0,0
3145,32,bully,3145,1,1,3145,3,0,18,0,1,32,0,3145,0,2,0,0,0,LEADER,1,3145000,0,5984,3139016,4,1,35,1,3,0,0,0,0,0,0,0,0,0
3194,26,bully,3194,1,1,3194,3,0,18,0,1,26,0,3194,0,2,0,0,0,LEADER,1,3194000,0,5984,3188016,4,1,29,1,3,0,0,0,0,0,0,0,0,0
2861,43,bully,2861,1,1,2861,3,0,18,0,1,43,0,2861,0,2,0,0,0,LEADER,1,2861000,0,5984,2855016,4,1,46,1,3,0,0,0,0,0,0,0,0,0
2909,21,bully,2909,1,1,2909,3,0,18,0,1,21,0,2909,0,2,0,0,0,LEADER,1,2909000,0,5984,2903016,4,1,24,1,3,0,0,0,0,0,0,0,0,0
3248,35,bully,3248,1,1,3248,3,0,18,0,1,35,0,3248,0,2,0,0,0,LEADER,1,3248000,0,5984,3242016,4,1,38,1,3,0,0,0,0,0,0,0,0,0
2821,2,bully,2821,1,1,2821,3,4,18,24,1,1,0,2821,0,2,0,0,0,NORMAL,0,2821000,0,5984,2815016,3,2,3,3,3,0,4,0,0,0,0,0,0,0
