timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
1472,8,ring,1472,1,0,0,1,1,14,14,1,8,0,1472,0,2,0,0,0,LEADER,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1893,10,ring,1893,1,0,0,1,0,14,0,1,10,0,1893,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1574,5,ring,1574,1,0,0,1,2,14,28,1,5,0,1574,0,2,0,0,0,LEADER,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
1829,6,ring,1829,1,0,0,2,1,28,14,1,5,0,1829,0,2,0,0,0,NORMAL,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
1792,2,ring,1792,1,0,0,2,2,28,28,1,1,0,1792,0,2,0,0,0,NORMAL,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
1724,3,ring,1724,1,0,0,2,3,28,42,1,1,0,1724,0,2,0,0,0,NORMAL,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
1914,9,ring,1914,1,0,0,1,1,14,14,1,8,0,1914,0,2,0,0,0,NORMAL,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2029,7,ring,2029,1,0,0,1,3,14,42,1,5,0,2029,0,2,0,0,0,NORMAL,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
2436,5,ring,1574,1,0,0,3,4,42,56,1,5,862,1574,0,2,0,0,0,LEADER,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0
2353,1,ring,2353,1,0,0,1,2,14,28,1,1,0,2353,0,2,0,0,0,LEADER,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2207,4,ring,2207,1,0,0,2,5,28,70,1,1,0,2207,0,2,0,0,0,NORMAL,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0
