trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,50,1648,1498,25,50,true
2,adaptive-prasle-line,50,1661,1667,25,50,true
3,adaptive-prasle-line,50,1764,1648,25,50,true
4,adaptive-prasle-line,50,1579,1699,25,50,true
5,adaptive-prasle-line,50,1579,1811,25,50,true
6,adaptive-prasle-line,50,1703,1600,25,50,true
7,adaptive-prasle-line,50,1506,1521,25,50,true
8,adaptive-prasle-line,50,1830,1648,25,50,true
9,adaptive-prasle-line,50,1771,1549,25,50,true
10,adaptive-prasle-line,50,1747,1513,25,50,true
