timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
10084,74,bully,9730,1,0,0,11,21,154,294,1,100,354,5646,0,11,2,0,0,NORMAL,0,0,11,18,4,0,8,10,2,10,22,0,0,0,0
10114,10,bully,9649,0,0,0,11,22,154,308,1,100,465,6921,0,11,2,0,0,NORMAL,0,0,11,18,4,0,9,11,2,11,22,0,0,0,0
10099,42,bully,0,1,0,0,9,17,126,238,0,0,0,6000,0,9,2,0,0,ELECTION,0,0,9,18,0,0,8,8,0,8,18,0,0,0,0
10096,85,bully,9339,1,1,5243,10,19,140,266,1,100,757,5243,0,10,2,0,0,NORMAL,0,1,11,18,2,0,9,9,0,9,20,0,0,0,0
10014,97,bully,8766,1,2,9935,11,22,154,308,1,100,1248,4752,0,12,2,0,0,NORMAL,0,2,13,16,6,0,10,11,1,11,22,0,0,0,0
10232,82,bully,10053,1,0,0,11,21,154,294,1,100,179,5821,0,11,2,0,0,NORMAL,0,0,11,18,4,0,8,10,2,10,22,0,0,0,0
10302,78,bully,9793,0,0,0,10,20,140,280,1,100,509,5671,0,10,2,0,0,NORMAL,0,0,10,16,4,0,8,10,2,10,20,0,0,0,0
10029,65,bully,8683,1,1,4654,11,21,154,294,1,100,1346,4654,0,11,2,0,0,NORMAL,0,1,12,16,6,0,8,10,2,10,22,0,0,0,0
10151,94,bully,9505,1,0,0,11,21,154,294,1,100,646,5354,0,11,2,0,0,NORMAL,0,0,11,20,2,0,9,10,1,10,22,0,0,0,0
10438,56,bully,0,1,0,0,10,19,140,266,0,0,0,6000,0,10,2,0,0,ELECTION,0,0,10,20,0,0,9,9,0,9,20,0,0,0,0
