trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-line,100,70,1474,NA
2,adaptive-prasle-line,100,70,1685,NA
3,adaptive-prasle-line,100,70,1483,NA
4,adaptive-prasle-line,100,70,1558,NA
5,adaptive-prasle-line,100,70,1566,NA
6,adaptive-prasle-line,100,70,1493,NA
7,adaptive-prasle-line,100,70,1475,NA
8,adaptive-prasle-line,100,70,1549,NA
9,adaptive-prasle-line,100,70,1441,NA
10,adaptive-prasle-line,100,70,1498,NA
11,adaptive-prasle-line,100,70,1647,NA
12,adaptive-prasle-line,100,70,1493,NA
13,adaptive-prasle-line,100,70,1544,NA
14,adaptive-prasle-line,100,70,1487,NA
15,adaptive-prasle-line,100,70,1478,NA
16,adaptive-prasle-line,100,70,1527,NA
17,adaptive-prasle-line,100,70,1499,NA
18,adaptive-prasle-line,100,70,1467,NA
19,adaptive-prasle-line,100,70,1522,NA
20,adaptive-prasle-line,100,70,1584,NA
21,adaptive-prasle-line,100,70,1623,NA
22,adaptive-prasle-line,100,70,1626,NA
23,adaptive-prasle-line,100,70,1561,NA
24,adaptive-prasle-line,100,70,1624,NA
25,adaptive-prasle-line,100,70,1517,NA
26,adaptive-prasle-line,100,70,1512,NA
27,adaptive-prasle-line,100,70,1514,NA
28,adaptive-prasle-line,100,70,1443,NA
29,adaptive-prasle-line,100,70,1635,NA
30,adaptive-prasle-line,100,70,1459,NA
31,adaptive-prasle-line,100,70,1564,NA
32,adaptive-prasle-line,100,70,1497,NA
33,adaptive-prasle-line,100,70,1646,NA
34,adaptive-prasle-line,100,70,1482,NA
35,adaptive-prasle-line,100,70,1555,NA
36,adaptive-prasle-line,100,70,1569,NA
37,adaptive-prasle-line,100,70,1449,NA
38,adaptive-prasle-line,100,70,1461,NA
39,adaptive-prasle-line,100,70,1615,NA
40,adaptive-prasle-line,100,70,1588,NA
41,adaptive-prasle-line,100,70,1510,NA
42,adaptive-prasle-line,100,70,1493,NA
43,adaptive-prasle-line,100,70,1570,NA
44,adaptive-prasle-line,100,70,1647,NA
45,adaptive-prasle-line,100,70,1498,NA
46,adaptive-prasle-line,100,70,1567,NA
47,adaptive-prasle-line,100,70,1636,NA
48,adaptive-prasle-line,100,70,1497,NA
49,adaptive-prasle-line,100,70,1537,NA
50,adaptive-prasle-line,100,70,1486,NA
51,adaptive-prasle-line,100,70,1617,NA
52,adaptive-prasle-line,100,70,1491,NA
53,adaptive-prasle-line,100,70,1684,NA
54,adaptive-prasle-line,100,70,1648,NA
55,adaptive-prasle-line,100,70,1474,NA
56,adaptive-prasle-line,100,70,1567,NA
57,adaptive-prasle-line,100,70,1557,NA
58,adaptive-prasle-line,100,70,1651,NA
59,adaptive-prasle-line,100,70,1483,NA
60,adaptive-prasle-line,100,70,1607,NA
61,adaptive-prasle-line,100,70,1508,NA
62,adaptive-prasle-line,100,70,1606,NA
63,adaptive-prasle-line,100,70,1495,NA
64,adaptive-prasle-line,100,70,1564,NA
65,adaptive-prasle-line,100,70,1558,NA
66,adaptive-prasle-line,100,70,1455,NA
67,adaptive-prasle-line,100,70,1624,NA
68,adaptive-prasle-line,100,70,1565,NA
69,adaptive-prasle-line,100,70,1587,NA
70,adaptive-prasle-line,100,70,1475,NA
71,adaptive-prasle-line,100,70,1594,NA
72,adaptive-prasle-line,100,70,1499,NA
73,adaptive-prasle-line,100,70,1688,NA
74,adaptive-prasle-line,100,70,1487,NA
75,adaptive-prasle-line,100,70,1468,NA
76,adaptive-prasle-line,100,70,1519,NA
77,adaptive-prasle-line,100,70,1567,NA
78,adaptive-prasle-line,100,70,1504,NA
79,adaptive-prasle-line,100,70,1578,NA
80,adaptive-prasle-line,100,70,1543,NA
81,adaptive-prasle-line,100,70,1553,NA
82,adaptive-prasle-line,100,70,1531,NA
83,adaptive-prasle-line,100,70,1485,NA
84,adaptive-prasle-line,100,70,1502,NA
85,adaptive-prasle-line,100,70,1590,NA
86,adaptive-prasle-line,100,70,1487,NA
87,adaptive-prasle-line,100,70,1461,NA
88,adaptive-prasle-line,100,70,1497,NA
89,adaptive-prasle-line,100,70,1480,NA
90,adaptive-prasle-line,100,70,1501,NA
91,adaptive-prasle-line,100,70,1518,NA
92,adaptive-prasle-line,100,70,1682,NA
93,adaptive-prasle-line,100,70,1482,NA
94,adaptive-prasle-line,100,70,1602,NA
95,adaptive-prasle-line,100,70,1496,NA
96,adaptive-prasle-line,100,70,1456,NA
97,adaptive-prasle-line,100,70,1626,NA
98,adaptive-prasle-line,100,70,1456,NA
99,adaptive-prasle-line,100,70,1565,NA
100,adaptive-prasle-line,100,70,1550,NA
