trial,algorithm,node_count,convergence_time_ms
2,adaptive-prasle-line,50,1734
1,adaptive-prasle-line,50,1734
9,adaptive-prasle-line,50,1546
6,adaptive-prasle-line,50,1499
4,adaptive-prasle-line,50,1599
3,adaptive-prasle-line,50,1503
5,adaptive-prasle-line,50,1495
11,adaptive-prasle-line,50,1464
10,adaptive-prasle-line,50,1751
14,adaptive-prasle-line,50,1555
8,adaptive-prasle-line,50,1560
7,adaptive-prasle-line,50,1523
13,adaptive-prasle-line,50,1555
12,adaptive-prasle-line,50,1527
16,adaptive-prasle-line,50,1534
15,adaptive-prasle-line,50,1637
17,adaptive-prasle-line,50,1508
18,adaptive-prasle-line,50,1680
21,adaptive-prasle-line,50,1662
20,adaptive-prasle-line,50,1637
19,adaptive-prasle-line,50,1646
22,adaptive-prasle-line,50,1698
24,adaptive-prasle-line,50,1493
23,adaptive-prasle-line,50,1592
25,adaptive-prasle-line,50,1525
26,adaptive-prasle-line,50,1438
27,adaptive-prasle-line,50,1493
28,adaptive-prasle-line,50,1580
30,adaptive-prasle-line,50,1677
29,adaptive-prasle-line,50,1477
31,adaptive-prasle-line,50,1496
32,adaptive-prasle-line,50,1563
33,adaptive-prasle-line,50,1662
35,adaptive-prasle-line,50,1700
37,adaptive-prasle-line,50,1619
34,adaptive-prasle-line,50,1532
36,adaptive-prasle-line,50,1682
38,adaptive-prasle-line,50,1625
40,adaptive-prasle-line,50,1663
39,adaptive-prasle-line,50,1598
41,adaptive-prasle-line,50,1557
42,adaptive-prasle-line,50,1563
43,adaptive-prasle-line,50,1488
44,adaptive-prasle-line,50,1598
45,adaptive-prasle-line,50,1666
46,adaptive-prasle-line,50,1533
47,adaptive-prasle-line,50,1444
48,adaptive-prasle-line,50,1490
50,adaptive-prasle-line,50,1713
49,adaptive-prasle-line,50,1569
51,adaptive-prasle-line,50,1622
52,adaptive-prasle-line,50,1603
53,adaptive-prasle-line,50,1675
54,adaptive-prasle-line,50,1565
56,adaptive-prasle-line,50,1546
55,adaptive-prasle-line,50,1701
58,adaptive-prasle-line,50,1696
57,adaptive-prasle-line,50,1514
59,adaptive-prasle-line,50,1544
60,adaptive-prasle-line,50,1537
61,adaptive-prasle-line,50,1558
62,adaptive-prasle-line,50,1466
64,adaptive-prasle-line,50,1546
63,adaptive-prasle-line,50,1447
65,adaptive-prasle-line,50,1678
66,adaptive-prasle-line,50,1766
68,adaptive-prasle-line,50,1566
69,adaptive-prasle-line,50,1503
67,adaptive-prasle-line,50,1713
70,adaptive-prasle-line,50,1682
71,adaptive-prasle-line,50,1556
72,adaptive-prasle-line,50,1448
74,adaptive-prasle-line,50,1594
75,adaptive-prasle-line,50,1577
73,adaptive-prasle-line,50,1608
77,adaptive-prasle-line,50,1518
76,adaptive-prasle-line,50,1737
79,adaptive-prasle-line,50,1522
78,adaptive-prasle-line,50,1499
80,adaptive-prasle-line,50,1558
83,adaptive-prasle-line,50,1639
81,adaptive-prasle-line,50,1480
82,adaptive-prasle-line,50,1510
84,adaptive-prasle-line,50,1474
86,adaptive-prasle-line,50,1676
85,adaptive-prasle-line,50,1574
87,adaptive-prasle-line,50,1699
88,adaptive-prasle-line,50,1551
89,adaptive-prasle-line,50,1530
91,adaptive-prasle-line,50,1577
90,adaptive-prasle-line,50,1563
92,adaptive-prasle-line,50,1585
93,adaptive-prasle-line,50,1577
95,adaptive-prasle-line,50,1522
94,adaptive-prasle-line,50,1604
96,adaptive-prasle-line,50,1446
97,adaptive-prasle-line,50,1635
98,adaptive-prasle-line,50,1505
100,adaptive-prasle-line,50,1513
99,adaptive-prasle-line,50,1598
