trial,algorithm,node_count,convergence_time_ms
6,bully,10,5034
2,bully,10,4385
12,bully,10,5612
11,bully,10,6025
1,bully,10,4203
9,bully,10,5255
5,bully,10,6032
10,bully,10,5002
8,bully,10,4389
4,bully,10,6103
7,bully,10,5672
14,bully,10,5318
13,bully,10,5742
15,bully,10,4900
3,bully,10,6381
16,bully,10,4579
17,bully,10,4152
19,bully,10,4235
18,bully,10,5440
20,bully,10,5598
21,bully,10,5196
22,bully,10,5015
23,bully,10,6251
25,bully,10,5870
24,bully,10,5965
26,bully,10,5612
27,bully,10,4488
28,bully,10,5924
30,bully,10,5542
29,bully,10,4615
31,bully,10,5055
33,bully,10,4739
32,bully,10,4355
34,bully,10,5745
37,bully,10,5582
36,bully,10,6599
35,bully,10,5837
39,bully,10,4727
40,bully,10,4843
38,bully,10,4177
41,bully,10,5732
42,bully,10,4861
43,bully,10,4613
46,bully,10,4343
44,bully,10,5227
45,bully,10,4367
47,bully,10,6299
48,bully,10,4850
50,bully,10,4947
49,bully,10,4525
51,bully,10,6096
53,bully,10,5689
52,bully,10,5330
55,bully,10,5951
54,bully,10,4462
56,bully,10,4568
59,bully,10,4579
57,bully,10,4170
58,bully,10,5637
60,bully,10,5775
63,bully,10,4067
62,bully,10,5203
64,bully,10,4473
65,bully,10,5716
61,bully,10,5010
67,bully,10,5007
66,bully,10,5816
71,bully,10,5562
68,bully,10,6012
72,bully,10,6259
70,bully,10,4693
73,bully,10,5964
69,bully,10,6175
74,bully,10,5147
75,bully,10,6388
77,bully,10,5706
76,bully,10,6217
79,bully,10,4587
78,bully,10,5128
80,bully,10,4694
81,bully,10,5797
83,bully,10,5168
82,bully,10,6301
87,bully,10,5596
85,bully,10,5805
86,bully,10,5156
84,bully,10,5596
88,bully,10,4624
89,bully,10,5501
90,bully,10,4501
91,bully,10,4388
93,bully,10,5085
92,bully,10,5939
96,bully,10,5896
95,bully,10,6138
94,bully,10,4201
97,bully,10,5099
98,bully,10,6839
99,bully,10,5066
100,bully,10,4671
