trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,bully,5,60,6059,68077,8077
2,bully,5,60,4791,66804,6804
3,bully,5,60,4834,68163,8163
4,bully,5,60,5394,67402,7402
5,bully,5,60,5741,67760,7760
6,bully,5,60,5509,67521,7521
7,bully,5,60,6133,68149,8149
8,bully,5,60,4671,66707,6707
9,bully,5,60,6165,66170,6170
10,bully,5,60,4904,66932,6932
11,bully,5,60,5729,67770,7770
12,bully,5,60,5438,67474,7474
13,bully,5,60,6713,66727,6727
14,bully,5,60,4935,66975,6975
15,bully,5,60,5417,67434,7434
16,bully,5,60,6798,66805,6805
17,bully,5,60,5620,67630,7630
18,bully,5,60,6191,68198,8198
19,bully,5,60,6071,66099,6099
20,bully,5,60,5315,67334,7334
21,bully,5,60,5879,67890,7890
22,bully,5,60,5078,67086,7086
23,bully,5,60,4151,66158,6158
24,bully,5,60,5989,68017,8017
25,bully,5,60,5731,67769,7769
26,bully,5,60,5741,67765,7765
27,bully,5,60,4329,66703,6703
28,bully,5,60,5213,67253,7253
29,bully,5,60,4130,66161,6161
30,bully,5,60,5258,67301,7301
31,bully,5,60,5323,67339,7339
32,bully,5,60,6646,66653,6653
33,bully,5,60,6575,66605,6605
34,bully,5,60,6132,68141,8141
35,bully,5,60,4861,66885,6885
36,bully,5,60,5501,67535,7535
37,bully,5,60,6340,68373,8373
38,bully,5,60,4994,67026,7026
39,bully,5,60,6077,68087,8087
40,bully,5,60,5210,67244,7244
41,bully,5,60,4725,66167,6167
42,bully,5,60,4901,66921,6921
43,bully,5,60,5946,67958,7958
44,bully,5,60,4479,67976,7976
45,bully,5,60,5033,67064,7064
46,bully,5,60,4995,67038,7038
47,bully,5,60,4488,66498,6498
48,bully,5,60,4866,66889,6889
49,bully,5,60,4745,66773,6773
50,bully,5,60,5229,67269,7269
51,bully,5,60,6070,66080,6080
52,bully,5,60,5279,67295,7295
53,bully,5,60,4943,66988,6988
54,bully,5,60,5139,67148,7148
55,bully,5,60,5831,67853,7853
56,bully,5,60,4955,66960,6960
57,bully,5,60,5208,67268,7268
58,bully,5,60,5245,67276,7276
59,bully,5,60,4539,66544,6544
60,bully,5,60,6025,68064,8064
61,bully,5,60,5693,67709,7709
62,bully,5,60,5047,67059,7059
63,bully,5,60,4668,66902,6902
64,bully,5,60,6405,66419,6419
65,bully,5,60,5155,67169,7169
66,bully,5,60,4690,66706,6706
67,bully,5,60,4680,66698,6698
68,bully,5,60,6137,66146,6146
69,bully,5,60,5811,67827,7827
70,bully,5,60,4182,67740,7740
71,bully,5,60,4606,66619,6619
72,bully,5,60,6046,68051,8051
73,bully,5,60,5335,67363,7363
74,bully,5,60,5581,67598,7598
75,bully,5,60,5607,67624,7624
76,bully,5,60,5617,67657,7657
77,bully,5,60,4206,67963,7963
78,bully,5,60,4499,66930,6930
79,bully,5,60,5714,67719,7719
80,bully,5,60,5410,67426,7426
81,bully,5,60,5824,67829,7829
82,bully,5,60,5774,67801,7801
83,bully,5,60,5159,67180,7180
84,bully,5,60,5372,67383,7383
85,bully,5,60,4191,66199,6199
86,bully,5,60,5947,67973,7973
87,bully,5,60,4837,66468,6468
88,bully,5,60,6115,68160,8160
89,bully,5,60,6150,66188,6188
90,bully,5,60,5719,67737,7737
91,bully,5,60,5846,67877,7877
92,bully,5,60,5995,68007,8007
93,bully,5,60,6092,66108,6108
94,bully,5,60,4490,66508,6508
95,bully,5,60,5113,67136,7136
96,bully,5,60,4575,66618,6618
97,bully,5,60,4487,66492,6492
98,bully,5,60,4869,66898,6898
99,bully,5,60,4724,66742,6742
100,bully,5,60,5484,67506,7506
