trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-mesh,5,90,3487,NA
2,prasle-mesh,5,90,3664,NA
3,prasle-mesh,5,90,3082,NA
4,prasle-mesh,5,90,2975,NA
5,prasle-mesh,5,90,3184,NA
6,prasle-mesh,5,90,3556,NA
7,prasle-mesh,5,90,3099,NA
8,prasle-mesh,5,90,3558,NA
9,prasle-mesh,5,90,3623,NA
10,prasle-mesh,5,90,3282,NA
11,prasle-mesh,5,90,3329,NA
12,prasle-mesh,5,90,2951,NA
13,prasle-mesh,5,90,2853,NA
14,prasle-mesh,5,90,3751,NA
15,prasle-mesh,5,90,3678,NA
16,prasle-mesh,5,90,3384,NA
17,prasle-mesh,5,90,3200,NA
18,prasle-mesh,5,90,2947,NA
19,prasle-mesh,5,90,3169,NA
20,prasle-mesh,5,90,2897,NA
21,prasle-mesh,5,90,2998,NA
22,prasle-mesh,5,90,3098,NA
23,prasle-mesh,5,90,3163,NA
24,prasle-mesh,5,90,3269,NA
25,prasle-mesh,5,90,3394,NA
26,prasle-mesh,5,90,3124,NA
27,prasle-mesh,5,90,2981,NA
28,prasle-mesh,5,90,3029,NA
29,prasle-mesh,5,90,3015,NA
30,prasle-mesh,5,90,3186,NA
31,prasle-mesh,5,90,3511,NA
32,prasle-mesh,5,90,2898,NA
33,prasle-mesh,5,90,3354,NA
34,prasle-mesh,5,90,3507,NA
35,prasle-mesh,5,90,3061,NA
36,prasle-mesh,5,90,3490,NA
37,prasle-mesh,5,90,3735,NA
38,prasle-mesh,5,90,3027,NA
39,prasle-mesh,5,90,3769,NA
40,prasle-mesh,5,90,3258,NA
41,prasle-mesh,5,90,3267,NA
42,prasle-mesh,5,90,3387,NA
43,prasle-mesh,5,90,2931,NA
44,prasle-mesh,5,90,3415,NA
45,prasle-mesh,5,90,3333,NA
46,prasle-mesh,5,90,3124,NA
47,prasle-mesh,5,90,3003,NA
48,prasle-mesh,5,90,3170,NA
49,prasle-mesh,5,90,3385,NA
50,prasle-mesh,5,90,3083,NA
51,prasle-mesh,5,90,3014,NA
52,prasle-mesh,5,90,3346,NA
53,prasle-mesh,5,90,3272,NA
54,prasle-mesh,5,90,3411,NA
55,prasle-mesh,5,90,2902,NA
56,prasle-mesh,5,90,3276,NA
57,prasle-mesh,5,90,3084,NA
58,prasle-mesh,5,90,2943,NA
59,prasle-mesh,5,90,3124,NA
60,prasle-mesh,5,90,2998,NA
61,prasle-mesh,5,90,3012,NA
62,prasle-mesh,5,90,3601,NA
63,prasle-mesh,5,90,3055,NA
64,prasle-mesh,5,90,3320,NA
65,prasle-mesh,5,90,2967,NA
66,prasle-mesh,5,90,2788,NA
67,prasle-mesh,5,90,2901,NA
68,prasle-mesh,5,90,2978,NA
69,prasle-mesh,5,90,2922,NA
70,prasle-mesh,5,90,3523,NA
71,prasle-mesh,5,90,3263,NA
72,prasle-mesh,5,90,3396,NA
73,prasle-mesh,5,90,3188,NA
74,prasle-mesh,5,90,3354,NA
75,prasle-mesh,5,90,3839,NA
76,prasle-mesh,5,90,3634,NA
77,prasle-mesh,5,90,2891,NA
78,prasle-mesh,5,90,3041,NA
79,prasle-mesh,5,90,2963,NA
80,prasle-mesh,5,90,3324,NA
81,prasle-mesh,5,90,3023,NA
82,prasle-mesh,5,90,2767,NA
83,prasle-mesh,5,90,3302,NA
84,prasle-mesh,5,90,3088,NA
85,prasle-mesh,5,90,2939,NA
86,prasle-mesh,5,90,3554,NA
87,prasle-mesh,5,90,3677,NA
88,prasle-mesh,5,90,3258,NA
89,prasle-mesh,5,90,3450,NA
90,prasle-mesh,5,90,3388,NA
91,prasle-mesh,5,90,3030,NA
92,prasle-mesh,5,90,3273,NA
93,prasle-mesh,5,90,3140,NA
94,prasle-mesh,5,90,3291,NA
95,prasle-mesh,5,90,3015,NA
96,prasle-mesh,5,90,2856,NA
97,prasle-mesh,5,90,2932,NA
98,prasle-mesh,5,90,3368,NA
99,prasle-mesh,5,90,3087,NA
100,prasle-mesh,5,90,2777,NA
