trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-line,100,2752,2973,1,89,true
2,prasle-line,100,2931,3036,25,57,true
3,prasle-line,100,2755,2808,41,82,true
4,prasle-line,100,3050,2807,1,57,true
5,prasle-line,100,2869,2850,36,74,true
6,prasle-line,100,2793,2903,1,55,true
7,prasle-line,100,2965,2855,50,69,true
8,prasle-line,100,2777,2815,1,86,true
9,prasle-line,100,2767,2819,49,87,true
10,prasle-line,100,2932,2826,31,87,true
11,prasle-line,100,2893,3077,40,86,true
12,prasle-line,100,3070,2870,1,51,true
13,prasle-line,100,3042,3089,43,65,true
14,prasle-line,100,2898,2934,30,77,true
15,prasle-line,100,2842,2896,1,57,true
16,prasle-line,100,2987,2890,1,57,true
17,prasle-line,100,3001,2896,25,87,true
18,prasle-line,100,2933,2948,1,81,true
19,prasle-line,100,2837,2815,1,74,true
20,prasle-line,100,2844,2832,1,58,true
21,prasle-line,100,2990,2902,42,52,true
22,prasle-line,100,2782,2803,46,88,true
23,prasle-line,100,2986,2829,41,80,true
24,prasle-line,100,2812,2966,33,69,true
25,prasle-line,100,3118,3079,1,69,true
26,prasle-line,100,2773,2959,25,64,true
27,prasle-line,100,2993,2881,50,81,true
28,prasle-line,100,2949,2838,1,55,true
29,prasle-line,100,2824,2775,1,64,true
30,prasle-line,100,2997,2910,36,98,true
31,prasle-line,100,2914,2917,36,100,true
32,prasle-line,100,2993,2743,1,91,true
33,prasle-line,100,2739,2824,37,69,true
34,prasle-line,100,2934,2757,1,62,true
35,prasle-line,100,2900,2809,1,85,true
36,prasle-line,100,2878,2764,31,60,true
37,prasle-line,100,2853,3029,48,68,true
38,prasle-line,100,2779,2958,33,94,true
39,prasle-line,100,2977,2877,1,72,true
40,prasle-line,100,2793,2765,46,68,true
41,prasle-line,100,2893,2938,1,87,true
42,prasle-line,100,2870,2957,26,76,true
43,prasle-line,100,2902,2848,42,96,true
44,prasle-line,100,2918,2736,1,57,true
45,prasle-line,100,2853,2753,30,85,true
46,prasle-line,100,3086,2954,46,89,true
47,prasle-line,100,2993,2806,1,67,true
48,prasle-line,100,2898,3020,40,90,true
49,prasle-line,100,2957,2773,1,93,true
50,prasle-line,100,2792,2868,1,73,true
51,prasle-line,100,2925,2855,30,53,true
52,prasle-line,100,2982,2979,47,98,true
53,prasle-line,100,2922,2847,29,84,true
54,prasle-line,100,2915,2873,1,66,true
55,prasle-line,100,2944,3203,1,97,true
56,prasle-line,100,3005,2995,30,95,true
57,prasle-line,100,2813,2966,43,52,true
58,prasle-line,100,2868,2999,48,100,true
59,prasle-line,100,2905,2818,49,69,true
60,prasle-line,100,2992,2847,1,69,true
61,prasle-line,100,2800,2908,1,61,true
62,prasle-line,100,2909,3097,1,66,true
63,prasle-line,100,2935,2939,48,79,true
64,prasle-line,100,2827,2727,1,91,true
65,prasle-line,100,2837,2734,35,96,true
66,prasle-line,100,2949,2860,30,70,true
67,prasle-line,100,2848,2856,1,55,true
68,prasle-line,100,2840,2946,1,68,true
69,prasle-line,100,2927,2834,1,60,true
70,prasle-line,100,2840,2876,40,94,true
71,prasle-line,100,3041,2767,40,62,true
72,prasle-line,100,2870,2968,1,89,true
73,prasle-line,100,3008,2926,1,68,true
74,prasle-line,100,2870,3114,1,95,true
75,prasle-line,100,2848,2857,1,83,true
76,prasle-line,100,2930,2814,40,82,true
77,prasle-line,100,2844,2883,41,60,true
78,prasle-line,100,2851,2966,1,54,true
79,prasle-line,100,2919,2819,1,88,true
80,prasle-line,100,2874,2921,45,92,true
81,prasle-line,100,3093,2746,26,58,true
82,prasle-line,100,2785,2854,1,75,true
83,prasle-line,100,2780,2755,29,60,true
84,prasle-line,100,2887,2981,47,92,true
85,prasle-line,100,2763,2805,41,59,true
86,prasle-line,100,2768,2740,39,82,true
87,prasle-line,100,2745,2804,1,56,true
88,prasle-line,100,3087,2759,1,78,true
89,prasle-line,100,2919,2819,35,98,true
90,prasle-line,100,2909,2799,1,59,true
91,prasle-line,100,2807,2714,27,56,true
92,prasle-line,100,2801,2805,1,54,true
93,prasle-line,100,2918,2814,1,99,true
94,prasle-line,100,2919,2837,1,55,true
95,prasle-line,100,3086,2822,1,82,true
96,prasle-line,100,2865,2790,1,94,true
97,prasle-line,100,3058,2862,39,98,true
98,prasle-line,100,2783,2797,48,60,true
99,prasle-line,100,2880,2881,42,85,true
100,prasle-line,100,2958,2778,1,55,true
