trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,10,60,1602,60041,41
2,adaptive-prasle-mesh,10,60,1668,63562,3562
3,adaptive-prasle-mesh,10,60,1511,61253,1253
4,adaptive-prasle-mesh,10,60,2053,60123,123
5,adaptive-prasle-mesh,10,60,1702,60374,374
6,adaptive-prasle-mesh,10,60,1718,62864,2864
7,adaptive-prasle-mesh,10,60,2008,61667,1667
8,adaptive-prasle-mesh,10,60,1633,61777,1777
9,adaptive-prasle-mesh,10,60,2150,60831,831
10,adaptive-prasle-mesh,10,60,1808,61371,1371
