trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-mesh,50,3026,2935,1,46,true
2,prasle-mesh,50,3220,2752,20,33,true
3,prasle-mesh,50,3068,2974,24,41,true
4,prasle-mesh,50,2999,2869,20,32,true
5,prasle-mesh,50,2820,2990,18,45,true
6,prasle-mesh,50,2922,3007,1,40,true
7,prasle-mesh,50,3173,2878,1,33,true
8,prasle-mesh,50,2844,2998,1,37,true
9,prasle-mesh,50,2749,2965,22,35,true
10,prasle-mesh,50,2765,3083,1,45,true
11,prasle-mesh,50,2955,2943,1,27,true
12,prasle-mesh,50,2897,3016,23,33,true
13,prasle-mesh,50,2989,2967,1,46,true
14,prasle-mesh,50,2879,2800,1,30,true
15,prasle-mesh,50,2825,2903,1,39,true
16,prasle-mesh,50,2746,2907,1,31,true
17,prasle-mesh,50,3143,2919,22,42,true
18,prasle-mesh,50,3035,3055,1,32,true
19,prasle-mesh,50,2977,2956,23,40,true
20,prasle-mesh,50,3195,2832,1,40,true
21,prasle-mesh,50,2745,2722,1,34,true
22,prasle-mesh,50,2889,3187,1,29,true
23,prasle-mesh,50,2849,2910,15,46,true
24,prasle-mesh,50,3224,2908,1,27,true
25,prasle-mesh,50,2950,2940,22,26,true
26,prasle-mesh,50,3200,2813,1,36,true
27,prasle-mesh,50,3038,2869,1,28,true
28,prasle-mesh,50,2769,2935,25,28,true
29,prasle-mesh,50,2890,2979,17,47,true
30,prasle-mesh,50,2977,2988,1,41,true
31,prasle-mesh,50,2986,3114,1,35,true
32,prasle-mesh,50,2969,3069,23,40,true
33,prasle-mesh,50,2900,2950,24,34,true
34,prasle-mesh,50,2940,2908,23,35,true
35,prasle-mesh,50,2995,3211,18,28,true
36,prasle-mesh,50,3005,2892,1,45,true
37,prasle-mesh,50,2985,2940,1,49,true
38,prasle-mesh,50,3020,2759,18,49,true
39,prasle-mesh,50,2913,2891,1,39,true
40,prasle-mesh,50,2745,3092,1,46,true
41,prasle-mesh,50,3036,2909,19,34,true
42,prasle-mesh,50,2749,2846,1,28,true
43,prasle-mesh,50,2830,2880,1,37,true
44,prasle-mesh,50,2814,2885,1,42,true
45,prasle-mesh,50,2778,2861,1,47,true
46,prasle-mesh,50,2776,3035,1,47,true
47,prasle-mesh,50,3084,3101,23,38,true
48,prasle-mesh,50,3205,2854,1,29,true
49,prasle-mesh,50,2993,3026,16,29,true
50,prasle-mesh,50,2903,2843,18,41,true
51,prasle-mesh,50,3089,2834,1,48,true
52,prasle-mesh,50,3016,3123,1,28,true
53,prasle-mesh,50,3005,3008,23,45,true
54,prasle-mesh,50,2998,2922,1,41,true
55,prasle-mesh,50,3011,3209,16,33,true
56,prasle-mesh,50,2863,3186,1,50,true
57,prasle-mesh,50,2801,2797,19,27,true
58,prasle-mesh,50,2822,2780,1,41,true
59,prasle-mesh,50,2869,3002,1,32,true
60,prasle-mesh,50,2848,2855,22,34,true
61,prasle-mesh,50,3041,3025,1,35,true
62,prasle-mesh,50,3116,2755,1,35,true
63,prasle-mesh,50,2955,2828,1,41,true
64,prasle-mesh,50,2812,2868,20,41,true
65,prasle-mesh,50,2925,2772,1,49,true
66,prasle-mesh,50,2808,3018,18,47,true
67,prasle-mesh,50,2878,2838,1,30,true
68,prasle-mesh,50,3073,2821,19,39,true
69,prasle-mesh,50,2786,3051,1,41,true
70,prasle-mesh,50,3025,3107,1,35,true
71,prasle-mesh,50,2800,3092,1,43,true
72,prasle-mesh,50,2930,2768,17,46,true
73,prasle-mesh,50,3101,3041,15,30,true
74,prasle-mesh,50,2971,3017,19,39,true
75,prasle-mesh,50,2742,2896,24,40,true
76,prasle-mesh,50,3171,2860,18,44,true
77,prasle-mesh,50,3029,3111,25,38,true
78,prasle-mesh,50,2792,3032,23,33,true
79,prasle-mesh,50,2966,3103,1,44,true
80,prasle-mesh,50,2852,2932,1,40,true
81,prasle-mesh,50,3141,2916,19,40,true
82,prasle-mesh,50,2914,2969,1,44,true
83,prasle-mesh,50,2969,2817,19,41,true
84,prasle-mesh,50,2935,3048,1,46,true
85,prasle-mesh,50,2892,3019,1,33,true
86,prasle-mesh,50,2986,2774,1,44,true
87,prasle-mesh,50,3215,2756,1,27,true
88,prasle-mesh,50,3250,2979,15,49,true
89,prasle-mesh,50,3200,2803,1,47,true
90,prasle-mesh,50,2779,2872,1,38,true
91,prasle-mesh,50,2936,2913,16,30,true
92,prasle-mesh,50,2934,3010,24,46,true
93,prasle-mesh,50,2909,2875,20,32,true
94,prasle-mesh,50,2879,2803,17,27,true
95,prasle-mesh,50,3116,2737,1,48,true
96,prasle-mesh,50,2934,2936,22,32,true
97,prasle-mesh,50,3001,2976,1,37,true
98,prasle-mesh,50,2919,3026,15,47,true
99,prasle-mesh,50,2849,2932,1,45,true
100,prasle-mesh,50,2939,3082,1,49,true
