trial,algorithm,node_count,convergence_time_ms
2,prasle-line,50,2761
5,prasle-line,50,2931
6,prasle-line,50,3031
4,prasle-line,50,2915
7,prasle-line,50,3085
1,prasle-line,50,2807
8,prasle-line,50,2889
3,prasle-line,50,2862
9,prasle-line,50,2881
10,prasle-line,50,2961
