trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-line,5,70,2025,NA
2,adaptive-prasle-line,5,70,1664,NA
3,adaptive-prasle-line,5,70,2096,NA
4,adaptive-prasle-line,5,70,2158,NA
5,adaptive-prasle-line,5,70,1907,NA
6,adaptive-prasle-line,5,70,2104,NA
7,adaptive-prasle-line,5,70,2099,NA
8,adaptive-prasle-line,5,70,1996,NA
9,adaptive-prasle-line,5,70,1839,NA
10,adaptive-prasle-line,5,70,1855,NA
11,adaptive-prasle-line,5,70,1968,NA
12,adaptive-prasle-line,5,70,1963,NA
13,adaptive-prasle-line,5,70,1843,NA
14,adaptive-prasle-line,5,70,1807,NA
15,adaptive-prasle-line,5,70,1589,NA
16,adaptive-prasle-line,5,70,2060,NA
17,adaptive-prasle-line,5,70,2230,NA
18,adaptive-prasle-line,5,70,1881,NA
19,adaptive-prasle-line,5,70,2022,NA
20,adaptive-prasle-line,5,70,2283,NA
21,adaptive-prasle-line,5,70,2302,NA
22,adaptive-prasle-line,5,70,1576,NA
23,adaptive-prasle-line,5,70,1543,NA
24,adaptive-prasle-line,5,70,1540,NA
25,adaptive-prasle-line,5,70,1888,NA
26,adaptive-prasle-line,5,70,2315,NA
27,adaptive-prasle-line,5,70,1642,NA
28,adaptive-prasle-line,5,70,1617,NA
29,adaptive-prasle-line,5,70,2158,NA
30,adaptive-prasle-line,5,70,2214,NA
31,adaptive-prasle-line,5,70,1821,NA
32,adaptive-prasle-line,5,70,1891,NA
33,adaptive-prasle-line,5,70,1914,NA
34,adaptive-prasle-line,5,70,2135,NA
35,adaptive-prasle-line,5,70,2049,NA
36,adaptive-prasle-line,5,70,1812,NA
37,adaptive-prasle-line,5,70,2139,NA
38,adaptive-prasle-line,5,70,1931,NA
39,adaptive-prasle-line,5,70,1879,NA
40,adaptive-prasle-line,5,70,2016,NA
41,adaptive-prasle-line,5,70,1876,NA
42,adaptive-prasle-line,5,70,1856,NA
43,adaptive-prasle-line,5,70,1655,NA
44,adaptive-prasle-line,5,70,2089,NA
45,adaptive-prasle-line,5,70,2274,NA
46,adaptive-prasle-line,5,70,2052,NA
47,adaptive-prasle-line,5,70,2381,NA
48,adaptive-prasle-line,5,70,1913,NA
49,adaptive-prasle-line,5,70,1555,NA
50,adaptive-prasle-line,5,70,2149,NA
51,adaptive-prasle-line,5,70,1842,NA
52,adaptive-prasle-line,5,70,2042,NA
53,adaptive-prasle-line,5,70,2104,NA
54,adaptive-prasle-line,5,70,2365,NA
55,adaptive-prasle-line,5,70,1697,NA
56,adaptive-prasle-line,5,70,1898,NA
57,adaptive-prasle-line,5,70,1670,NA
58,adaptive-prasle-line,5,70,1855,NA
59,adaptive-prasle-line,5,70,2672,NA
60,adaptive-prasle-line,5,70,2423,NA
61,adaptive-prasle-line,5,70,2549,NA
62,adaptive-prasle-line,5,70,1710,NA
63,adaptive-prasle-line,5,70,2006,NA
64,adaptive-prasle-line,5,70,1730,NA
65,adaptive-prasle-line,5,70,2110,NA
66,adaptive-prasle-line,5,70,1601,NA
67,adaptive-prasle-line,5,70,1829,NA
68,adaptive-prasle-line,5,70,1812,NA
69,adaptive-prasle-line,5,70,1568,NA
70,adaptive-prasle-line,5,70,1761,NA
71,adaptive-prasle-line,5,70,1897,NA
72,adaptive-prasle-line,5,70,2149,NA
73,adaptive-prasle-line,5,70,2329,NA
74,adaptive-prasle-line,5,70,1778,NA
75,adaptive-prasle-line,5,70,2007,NA
76,adaptive-prasle-line,5,70,1569,NA
77,adaptive-prasle-line,5,70,1880,NA
78,adaptive-prasle-line,5,70,2499,NA
79,adaptive-prasle-line,5,70,1664,NA
80,adaptive-prasle-line,5,70,2829,NA
81,adaptive-prasle-line,5,70,2092,NA
82,adaptive-prasle-line,5,70,2123,NA
83,adaptive-prasle-line,5,70,2373,NA
84,adaptive-prasle-line,5,70,2174,NA
85,adaptive-prasle-line,5,70,1845,NA
86,adaptive-prasle-line,5,70,1557,NA
87,adaptive-prasle-line,5,70,1693,NA
88,adaptive-prasle-line,5,70,1497,NA
89,adaptive-prasle-line,5,70,2068,NA
90,adaptive-prasle-line,5,70,1990,NA
91,adaptive-prasle-line,5,70,1896,NA
92,adaptive-prasle-line,5,70,2072,NA
93,adaptive-prasle-line,5,70,2063,NA
94,adaptive-prasle-line,5,70,1881,NA
95,adaptive-prasle-line,5,70,1628,NA
96,adaptive-prasle-line,5,70,1543,NA
97,adaptive-prasle-line,5,70,1876,NA
98,adaptive-prasle-line,5,70,1728,NA
99,adaptive-prasle-line,5,70,1832,NA
100,adaptive-prasle-line,5,70,1763,NA
