trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle,100,90,2802,NA
2,prasle,100,90,2736,NA
3,prasle,100,90,2718,NA
4,prasle,100,90,2780,NA
5,prasle,100,90,2784,NA
6,prasle,100,90,2872,NA
7,prasle,100,90,2847,NA
8,prasle,100,90,2839,NA
9,prasle,100,90,2764,NA
10,prasle,100,90,2793,NA
11,prasle,100,90,2909,NA
12,prasle,100,90,2882,NA
13,prasle,100,90,2853,NA
14,prasle,100,90,2804,NA
15,prasle,100,90,2821,NA
16,prasle,100,90,2830,NA
17,prasle,100,90,2776,NA
18,prasle,100,90,2711,NA
19,prasle,100,90,2814,NA
20,prasle,100,90,2799,NA
21,prasle,100,90,2913,NA
22,prasle,100,90,2926,NA
23,prasle,100,90,2842,NA
24,prasle,100,90,2757,NA
25,prasle,100,90,2823,NA
26,prasle,100,90,2941,NA
27,prasle,100,90,2910,NA
28,prasle,100,90,2947,NA
29,prasle,100,90,2906,NA
30,prasle,100,90,2918,NA
31,prasle,100,90,2888,NA
32,prasle,100,90,2850,NA
33,prasle,100,90,2871,NA
34,prasle,100,90,2877,NA
35,prasle,100,90,2816,NA
36,prasle,100,90,2725,NA
37,prasle,100,90,2779,NA
38,prasle,100,90,2764,NA
39,prasle,100,90,2876,NA
40,prasle,100,90,2895,NA
41,prasle,100,90,2834,NA
42,prasle,100,90,3010,NA
43,prasle,100,90,2831,NA
44,prasle,100,90,2868,NA
45,prasle,100,90,2825,NA
46,prasle,100,90,2715,NA
47,prasle,100,90,2919,NA
48,prasle,100,90,2773,NA
49,prasle,100,90,2919,NA
50,prasle,100,90,2738,NA
51,prasle,100,90,2793,NA
52,prasle,100,90,2926,NA
53,prasle,100,90,2912,NA
54,prasle,100,90,2730,NA
55,prasle,100,90,2808,NA
56,prasle,100,90,2721,NA
57,prasle,100,90,2800,NA
58,prasle,100,90,2771,NA
59,prasle,100,90,2775,NA
60,prasle,100,90,2848,NA
61,prasle,100,90,2753,NA
62,prasle,100,90,2848,NA
63,prasle,100,90,2892,NA
64,prasle,100,90,2879,NA
65,prasle,100,90,2838,NA
66,prasle,100,90,2807,NA
67,prasle,100,90,2793,NA
68,prasle,100,90,2809,NA
69,prasle,100,90,2885,NA
70,prasle,100,90,2848,NA
71,prasle,100,90,3073,NA
72,prasle,100,90,2810,NA
73,prasle,100,90,2848,NA
74,prasle,100,90,2864,NA
75,prasle,100,90,2881,NA
76,prasle,100,90,2841,NA
77,prasle,100,90,2875,NA
78,prasle,100,90,2906,NA
79,prasle,100,90,2822,NA
80,prasle,100,90,2914,NA
81,prasle,100,90,2861,NA
82,prasle,100,90,2796,NA
83,prasle,100,90,2859,NA
84,prasle,100,90,2854,NA
85,prasle,100,90,2842,NA
86,prasle,100,90,2828,NA
87,prasle,100,90,2825,NA
88,prasle,100,90,2802,NA
89,prasle,100,90,2801,NA
90,prasle,100,90,2824,NA
91,prasle,100,90,2907,NA
92,prasle,100,90,2750,NA
93,prasle,100,90,2718,NA
94,prasle,100,90,2768,NA
95,prasle,100,90,2753,NA
96,prasle,100,90,2810,NA
97,prasle,100,90,2917,NA
98,prasle,100,90,2751,NA
99,prasle,100,90,2841,NA
100,prasle,100,90,2741,NA
