trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-mesh,50,75,2927,76627,1627
2,prasle-mesh,50,75,2967,76803,1803
3,prasle-mesh,50,75,2863,76726,1726
4,prasle-mesh,50,75,2916,76612,1612
5,prasle-mesh,50,75,2897,76736,1736
6,prasle-mesh,50,75,2890,76755,1755
7,prasle-mesh,50,75,2799,76582,1582
8,prasle-mesh,50,75,2707,76537,1537
9,prasle-mesh,50,75,2926,76622,1622
10,prasle-mesh,50,75,2908,76604,1604
11,prasle-mesh,50,75,2879,76572,1572
12,prasle-mesh,50,75,2850,76658,1658
13,prasle-mesh,50,75,2871,76765,1765
14,prasle-mesh,50,75,2754,76450,1450
15,prasle-mesh,50,75,2874,76570,1570
16,prasle-mesh,50,75,2822,77014,2014
17,prasle-mesh,50,75,3067,77004,2004
18,prasle-mesh,50,75,2983,76679,1679
19,prasle-mesh,50,75,2726,76698,1698
20,prasle-mesh,50,75,2922,76696,1696
21,prasle-mesh,50,75,2795,76922,1922
22,prasle-mesh,50,75,2771,76657,1657
23,prasle-mesh,50,75,2896,76588,1588
24,prasle-mesh,50,75,2852,76548,1548
25,prasle-mesh,50,75,2967,76663,1663
26,prasle-mesh,50,75,2721,76646,1646
27,prasle-mesh,50,75,2821,76664,1664
28,prasle-mesh,50,75,2788,76484,1484
29,prasle-mesh,50,75,3010,76802,1802
30,prasle-mesh,50,75,2882,76780,1780
31,prasle-mesh,50,75,2942,76638,1638
32,prasle-mesh,50,75,2770,76545,1545
33,prasle-mesh,50,75,2894,76590,1590
34,prasle-mesh,50,75,2962,76779,1779
35,prasle-mesh,50,75,2783,76851,1851
36,prasle-mesh,50,75,2986,76852,1852
37,prasle-mesh,50,75,2850,76548,1548
38,prasle-mesh,50,75,2829,76525,1525
39,prasle-mesh,50,75,2787,76819,1819
40,prasle-mesh,50,75,2912,76947,1947
41,prasle-mesh,50,75,2740,76855,1855
42,prasle-mesh,50,75,2847,76915,1915
43,prasle-mesh,50,75,3079,76775,1775
44,prasle-mesh,50,75,2909,76873,1873
45,prasle-mesh,50,75,2779,76673,1673
46,prasle-mesh,50,75,2782,76478,1478
47,prasle-mesh,50,75,2806,76715,1715
48,prasle-mesh,50,75,2819,76727,1727
49,prasle-mesh,50,75,3153,76849,1849
50,prasle-mesh,50,75,2919,76615,1615
51,prasle-mesh,50,75,2790,76576,1576
52,prasle-mesh,50,75,2833,76753,1753
53,prasle-mesh,50,75,3047,76885,1885
54,prasle-mesh,50,75,2905,77135,2135
55,prasle-mesh,50,75,2931,76690,1690
56,prasle-mesh,50,75,2751,76617,1617
57,prasle-mesh,50,75,2825,76521,1521
58,prasle-mesh,50,75,2735,76471,1471
59,prasle-mesh,50,75,3097,76792,1792
60,prasle-mesh,50,75,2769,76703,1703
61,prasle-mesh,50,75,3060,76929,1929
62,prasle-mesh,50,75,2897,76593,1593
63,prasle-mesh,50,75,2882,76777,1777
64,prasle-mesh,50,75,2859,76555,1555
65,prasle-mesh,50,75,2905,76759,1759
66,prasle-mesh,50,75,2840,77019,2019
67,prasle-mesh,50,75,2939,76797,1797
68,prasle-mesh,50,75,2827,77042,2042
69,prasle-mesh,50,75,2814,76872,1872
70,prasle-mesh,50,75,2778,76622,1622
71,prasle-mesh,50,75,2800,76496,1496
72,prasle-mesh,50,75,2864,76709,1709
73,prasle-mesh,50,75,2804,76677,1677
74,prasle-mesh,50,75,2823,76684,1684
75,prasle-mesh,50,75,2766,76462,1462
76,prasle-mesh,50,75,2757,76832,1832
77,prasle-mesh,50,75,2894,76589,1589
78,prasle-mesh,50,75,2916,77007,2007
79,prasle-mesh,50,75,2854,76550,1550
80,prasle-mesh,50,75,2898,76659,1659
81,prasle-mesh,50,75,2875,76571,1571
82,prasle-mesh,50,75,2808,76773,1773
83,prasle-mesh,50,75,2887,76583,1583
84,prasle-mesh,50,75,2884,76632,1632
85,prasle-mesh,50,75,2787,76483,1483
86,prasle-mesh,50,75,2967,77062,2062
87,prasle-mesh,50,75,2802,76541,1541
88,prasle-mesh,50,75,2907,76700,1700
89,prasle-mesh,50,75,2785,76746,1746
90,prasle-mesh,50,75,2829,76525,1525
91,prasle-mesh,50,75,2963,76879,1879
92,prasle-mesh,50,75,2840,76702,1702
93,prasle-mesh,50,75,2793,76489,1489
94,prasle-mesh,50,75,2941,76886,1886
95,prasle-mesh,50,75,2862,76557,1557
96,prasle-mesh,50,75,2764,76779,1779
97,prasle-mesh,50,75,2856,76552,1552
98,prasle-mesh,50,75,2781,76477,1477
99,prasle-mesh,50,75,3007,76730,1730
100,prasle-mesh,50,75,2998,76733,1733
