trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,5,2210,2250,2,5,true
2,adaptive-prasle-mesh,5,2250,2005,2,5,true
3,adaptive-prasle-mesh,5,1592,2385,2,5,true
4,adaptive-prasle-mesh,5,2912,1944,2,5,true
5,adaptive-prasle-mesh,5,2131,1533,2,5,true
6,adaptive-prasle-mesh,5,1827,2122,2,5,true
7,adaptive-prasle-mesh,5,1780,1787,2,5,true
8,adaptive-prasle-mesh,5,1782,1657,2,5,true
9,adaptive-prasle-mesh,5,1687,2088,2,5,true
10,adaptive-prasle-mesh,5,2903,1906,2,5,true
11,adaptive-prasle-mesh,5,1683,2091,2,5,true
12,adaptive-prasle-mesh,5,1978,1933,2,5,true
13,adaptive-prasle-mesh,5,2570,1867,2,5,true
14,adaptive-prasle-mesh,5,2754,2127,2,5,true
15,adaptive-prasle-mesh,5,2439,2274,2,5,true
16,adaptive-prasle-mesh,5,1731,1509,2,5,true
17,adaptive-prasle-mesh,5,1578,2334,2,5,true
18,adaptive-prasle-mesh,5,1905,2204,2,5,true
19,adaptive-prasle-mesh,5,2355,2049,2,5,true
20,adaptive-prasle-mesh,5,2750,1867,2,5,true
21,adaptive-prasle-mesh,5,2244,1604,2,5,true
22,adaptive-prasle-mesh,5,2122,1728,2,5,true
23,adaptive-prasle-mesh,5,2313,1785,2,5,true
24,adaptive-prasle-mesh,5,2478,2296,2,5,true
25,adaptive-prasle-mesh,5,1648,1687,2,5,true
26,adaptive-prasle-mesh,5,2522,1897,2,5,true
27,adaptive-prasle-mesh,5,1636,1871,2,5,true
28,adaptive-prasle-mesh,5,2692,2288,2,5,true
29,adaptive-prasle-mesh,5,2702,2078,2,5,true
30,adaptive-prasle-mesh,5,2364,2148,2,5,true
31,adaptive-prasle-mesh,5,1728,1636,2,5,true
32,adaptive-prasle-mesh,5,1768,1743,2,5,true
33,adaptive-prasle-mesh,5,2044,1972,2,5,true
