trial,algorithm,node_count,convergence_time_ms
1,adaptive-prasle-line,10,1664
5,adaptive-prasle-line,10,1514
2,adaptive-prasle-line,10,1734
3,adaptive-prasle-line,10,1776
10,adaptive-prasle-line,10,1816
4,adaptive-prasle-line,10,1733
6,adaptive-prasle-line,10,2034
7,adaptive-prasle-line,10,2092
9,adaptive-prasle-line,10,2078
12,adaptive-prasle-line,10,2011
14,adaptive-prasle-line,10,1629
15,adaptive-prasle-line,10,2152
8,adaptive-prasle-line,10,2241
11,adaptive-prasle-line,10,1946
16,adaptive-prasle-line,10,1799
13,adaptive-prasle-line,10,1495
17,adaptive-prasle-line,10,1493
18,adaptive-prasle-line,10,2065
20,adaptive-prasle-line,10,1694
19,adaptive-prasle-line,10,1622
22,adaptive-prasle-line,10,1667
21,adaptive-prasle-line,10,1654
23,adaptive-prasle-line,10,1796
27,adaptive-prasle-line,10,1916
25,adaptive-prasle-line,10,1796
31,adaptive-prasle-line,10,1944
29,adaptive-prasle-line,10,2014
30,adaptive-prasle-line,10,1729
28,adaptive-prasle-line,10,1757
26,adaptive-prasle-line,10,1889
24,adaptive-prasle-line,10,1995
32,adaptive-prasle-line,10,1645
34,adaptive-prasle-line,10,1704
35,adaptive-prasle-line,10,1650
33,adaptive-prasle-line,10,1503
36,adaptive-prasle-line,10,1499
41,adaptive-prasle-line,10,2030
37,adaptive-prasle-line,10,2067
38,adaptive-prasle-line,10,1998
39,adaptive-prasle-line,10,2041
40,adaptive-prasle-line,10,1886
43,adaptive-prasle-line,10,1917
42,adaptive-prasle-line,10,1598
46,adaptive-prasle-line,10,2127
44,adaptive-prasle-line,10,1757
45,adaptive-prasle-line,10,1742
47,adaptive-prasle-line,10,1495
48,adaptive-prasle-line,10,1470
49,adaptive-prasle-line,10,1945
52,adaptive-prasle-line,10,1517
50,adaptive-prasle-line,10,1850
51,adaptive-prasle-line,10,1568
53,adaptive-prasle-line,10,1782
54,adaptive-prasle-line,10,1768
57,adaptive-prasle-line,10,1914
55,adaptive-prasle-line,10,1631
56,adaptive-prasle-line,10,2045
59,adaptive-prasle-line,10,1843
58,adaptive-prasle-line,10,1665
60,adaptive-prasle-line,10,1841
61,adaptive-prasle-line,10,1998
66,adaptive-prasle-line,10,1569
62,adaptive-prasle-line,10,1609
64,adaptive-prasle-line,10,1783
63,adaptive-prasle-line,10,1751
65,adaptive-prasle-line,10,1579
67,adaptive-prasle-line,10,1585
68,adaptive-prasle-line,10,1975
69,adaptive-prasle-line,10,1901
75,adaptive-prasle-line,10,1530
70,adaptive-prasle-line,10,1872
74,adaptive-prasle-line,10,1491
77,adaptive-prasle-line,10,2259
72,adaptive-prasle-line,10,1629
76,adaptive-prasle-line,10,2123
73,adaptive-prasle-line,10,2000
71,adaptive-prasle-line,10,1588
78,adaptive-prasle-line,10,1922
79,adaptive-prasle-line,10,1831
80,adaptive-prasle-line,10,1760
81,adaptive-prasle-line,10,1985
86,adaptive-prasle-line,10,1473
84,adaptive-prasle-line,10,1773
82,adaptive-prasle-line,10,2049
85,adaptive-prasle-line,10,1723
83,adaptive-prasle-line,10,2046
87,adaptive-prasle-line,10,1705
89,adaptive-prasle-line,10,1929
88,adaptive-prasle-line,10,1543
90,adaptive-prasle-line,10,1540
93,adaptive-prasle-line,10,1453
91,adaptive-prasle-line,10,1700
94,adaptive-prasle-line,10,1629
92,adaptive-prasle-line,10,1963
95,adaptive-prasle-line,10,1660
97,adaptive-prasle-line,10,1575
99,adaptive-prasle-line,10,1735
98,adaptive-prasle-line,10,2304
96,adaptive-prasle-line,10,1984
100,adaptive-prasle-line,10,1866
