trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,50,1535,1653,25,50,true
2,adaptive-prasle-ring,50,1573,1654,25,50,true
3,adaptive-prasle-ring,50,1469,1647,25,50,true
4,adaptive-prasle-ring,50,1616,1859,25,50,true
5,adaptive-prasle-ring,50,1615,1798,25,50,true
6,adaptive-prasle-ring,50,1608,1717,25,50,true
7,adaptive-prasle-ring,50,1880,1634,25,50,true
8,adaptive-prasle-ring,50,1697,1545,25,50,true
9,adaptive-prasle-ring,50,1593,1472,25,50,true
10,adaptive-prasle-ring,50,1564,1563,25,50,true
