trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,bully,50,90,4380,NA
2,bully,50,90,4892,NA
3,bully,50,90,4090,NA
4,bully,50,90,4576,NA
5,bully,50,90,4332,NA
6,bully,50,90,4698,NA
7,bully,50,90,5188,NA
8,bully,50,90,5041,NA
9,bully,50,90,4518,NA
10,bully,50,90,4410,NA
11,bully,50,90,5019,NA
12,bully,50,90,4679,NA
13,bully,50,90,4644,NA
14,bully,50,90,4566,NA
15,bully,50,90,4784,NA
16,bully,50,90,4679,NA
17,bully,50,90,4540,NA
18,bully,50,90,4266,NA
19,bully,50,90,5087,NA
20,bully,50,90,4567,NA
21,bully,50,90,5415,NA
22,bully,50,90,4757,NA
23,bully,50,90,4780,NA
24,bully,50,90,5004,NA
25,bully,50,90,4216,NA
26,bully,50,90,4605,NA
27,bully,50,90,4290,NA
28,bully,50,90,4400,NA
29,bully,50,90,4545,NA
30,bully,50,90,4380,NA
31,bully,50,90,4882,NA
32,bully,50,90,4168,NA
33,bully,50,90,4964,NA
34,bully,50,90,4082,NA
35,bully,50,90,4513,NA
36,bully,50,90,4529,NA
37,bully,50,90,4279,NA
38,bully,50,90,4684,NA
39,bully,50,90,4188,NA
40,bully,50,90,4985,NA
41,bully,50,90,5045,NA
42,bully,50,90,4220,NA
43,bully,50,90,4823,NA
44,bully,50,90,4151,NA
45,bully,50,90,4387,NA
46,bully,50,90,4440,NA
47,bully,50,90,4344,NA
48,bully,50,90,4215,NA
49,bully,50,90,4086,NA
50,bully,50,90,4285,NA
51,bully,50,90,5179,NA
52,bully,50,90,5324,NA
53,bully,50,90,4520,NA
54,bully,50,90,4411,NA
55,bully,50,90,4080,NA
56,bully,50,90,5180,NA
57,bully,50,90,4236,NA
58,bully,50,90,4652,NA
59,bully,50,90,4590,NA
60,bully,50,90,5450,NA
61,bully,50,90,4649,NA
62,bully,50,90,4162,NA
63,bully,50,90,4028,NA
64,bully,50,90,4425,NA
65,bully,50,90,4208,NA
66,bully,50,90,4916,NA
67,bully,50,90,4609,NA
68,bully,50,90,4895,NA
69,bully,50,90,4622,NA
70,bully,50,90,4203,NA
71,bully,50,90,4702,NA
72,bully,50,90,4554,NA
73,bully,50,90,4616,NA
74,bully,50,90,4241,NA
75,bully,50,90,4418,NA
76,bully,50,90,4704,NA
77,bully,50,90,4423,NA
78,bully,50,90,4662,NA
79,bully,50,90,4494,NA
80,bully,50,90,4105,NA
81,bully,50,90,4370,NA
82,bully,50,90,4403,NA
83,bully,50,90,4494,NA
84,bully,50,90,4617,NA
85,bully,50,90,5045,NA
86,bully,50,90,4462,NA
87,bully,50,90,4440,NA
88,bully,50,90,4142,NA
89,bully,50,90,4524,NA
90,bully,50,90,4589,NA
91,bully,50,90,5126,NA
92,bully,50,90,4139,NA
93,bully,50,90,5101,NA
94,bully,50,90,4371,NA
95,bully,50,90,4190,NA
96,bully,50,90,4250,NA
97,bully,50,90,4716,NA
98,bully,50,90,4356,NA
99,bully,50,90,4404,NA
100,bully,50,90,4101,NA
