trial,algorithm,node_count,convergence_time_ms
2,adaptive-prasle-line,100,1462
4,adaptive-prasle-line,100,1471
5,adaptive-prasle-line,100,1543
1,adaptive-prasle-line,100,1494
6,adaptive-prasle-line,100,1494
3,adaptive-prasle-line,100,1532
8,adaptive-prasle-line,100,1468
9,adaptive-prasle-line,100,1650
10,adaptive-prasle-line,100,1573
7,adaptive-prasle-line,100,1615
