trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,100,1478,1512,50,100,true
2,adaptive-prasle-ring,100,1581,1772,50,100,true
3,adaptive-prasle-ring,100,1611,1679,50,100,true
4,adaptive-prasle-ring,100,1669,1676,50,100,true
5,adaptive-prasle-ring,100,1649,1451,50,100,true
6,adaptive-prasle-ring,100,1494,1534,50,100,true
7,adaptive-prasle-ring,100,1587,1837,50,100,true
8,adaptive-prasle-ring,100,1506,1452,50,100,true
9,adaptive-prasle-ring,100,1485,1820,50,100,true
10,adaptive-prasle-ring,100,1740,1595,50,100,true
