trial,algorithm,node_count,convergence_time_ms
4,ring,5,1301
12,ring,5,865
5,ring,5,604
6,ring,5,768
8,ring,5,796
1,ring,5,339
2,ring,5,1356
10,ring,5,1197
7,ring,5,608
3,ring,5,267
11,ring,5,1292
13,ring,5,1526
17,ring,5,1334
9,ring,5,351
14,ring,5,2101
15,ring,5,1737
19,ring,5,181
16,ring,5,1443
18,ring,5,791
22,ring,5,976
23,ring,5,609
21,ring,5,463
20,ring,5,766
25,ring,5,1080
26,ring,5,456
24,ring,5,1388
27,ring,5,679
28,ring,5,1998
29,ring,5,1578
30,ring,5,1020
34,ring,5,1784
33,ring,5,1426
32,ring,5,961
35,ring,5,1854
31,ring,5,2163
37,ring,5,758
36,ring,5,674
38,ring,5,549
39,ring,5,373
42,ring,5,695
41,ring,5,643
40,ring,5,1380
43,ring,5,243
44,ring,5,351
45,ring,5,1369
47,ring,5,1651
46,ring,5,1400
48,ring,5,1978
50,ring,5,1682
49,ring,5,2102
51,ring,5,1236
52,ring,5,885
53,ring,5,1686
56,ring,5,422
54,ring,5,965
58,ring,5,1352
55,ring,5,635
57,ring,5,1635
59,ring,5,361
62,ring,5,1177
61,ring,5,628
63,ring,5,811
60,ring,5,1451
65,ring,5,1774
66,ring,5,1815
64,ring,5,1454
69,ring,5,580
68,ring,5,1264
67,ring,5,1498
72,ring,5,1514
71,ring,5,775
70,ring,5,954
73,ring,5,625
78,ring,5,782
76,ring,5,746
75,ring,5,243
77,ring,5,1073
80,ring,5,2001
79,ring,5,1459
74,ring,5,1416
81,ring,5,1553
82,ring,5,2128
83,ring,5,725
85,ring,5,1091
84,ring,5,459
86,ring,5,1937
88,ring,5,1520
89,ring,5,1052
87,ring,5,1582
91,ring,5,628
90,ring,5,1538
92,ring,5,574
93,ring,5,678
96,ring,5,1237
94,ring,5,3095
95,ring,5,1197
97,ring,5,905
98,ring,5,457
100,ring,5,213
99,ring,5,427
