trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,100,1523,1604,50,100,true
2,adaptive-prasle-line,100,1592,1575,50,100,true
3,adaptive-prasle-line,100,1696,1611,50,100,true
4,adaptive-prasle-line,100,1806,1571,50,100,true
5,adaptive-prasle-line,100,1673,1473,50,100,true
6,adaptive-prasle-line,100,1633,1650,50,100,true
7,adaptive-prasle-line,100,1572,1777,50,100,true
8,adaptive-prasle-line,100,1722,1613,50,100,true
9,adaptive-prasle-line,100,1475,1640,50,100,true
10,adaptive-prasle-line,100,1826,1682,50,100,true
