trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,100,1687,1560,50,100,true
2,adaptive-prasle-line,100,1584,1564,50,100,true
3,adaptive-prasle-line,100,1577,1607,50,100,true
4,adaptive-prasle-line,100,1576,1443,50,100,true
5,adaptive-prasle-line,100,1575,1507,50,100,true
6,adaptive-prasle-line,100,1550,1653,50,100,true
7,adaptive-prasle-line,100,1896,1506,50,100,true
8,adaptive-prasle-line,100,1606,1545,50,100,true
9,adaptive-prasle-line,100,1581,1560,50,100,true
10,adaptive-prasle-line,100,1634,1526,50,100,true
