timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
10022,21,adaptive-prasle,5934,2,2,260,35,1607,280,12856,16,50,4088,260,5653,31,1,0,1,NORMAL,0,0,0,0,0,35
10213,27,adaptive-prasle,5985,2,2,41,42,1607,336,12856,16,50,4228,41,5732,31,1,0,1,NORMAL,0,0,0,0,0,42
10498,32,adaptive-prasle,6739,8,5,593,55,1595,440,12760,8,50,3192,1034,5775,31,1,0,1,NORMAL,0,0,0,0,0,55
10280,47,adaptive-prasle,6477,6,2,603,96,1587,768,12696,3,50,2744,3115,4142,23,1,0,1,NORMAL,0,0,0,0,0,96
10022,26,adaptive-prasle,5566,2,2,35,39,1590,312,12720,16,50,4456,35,5510,31,1,0,1,NORMAL,0,0,0,0,0,39
10294,15,adaptive-prasle,5821,2,2,130,25,1612,200,12896,16,50,4473,130,5398,31,1,0,1,NORMAL,0,0,0,0,0,25
10704,33,adaptive-prasle,6755,6,2,229,60,1593,480,12744,8,50,3382,2550,4069,26,1,0,1,NORMAL,0,0,0,0,0,60
10158,18,adaptive-prasle,5451,2,2,275,29,1582,232,12656,16,50,4707,275,5019,31,1,0,1,NORMAL,0,0,0,0,0,29
10416,44,adaptive-prasle,6310,5,1,101,87,1577,696,12616,5,50,3392,2609,4000,22,1,0,1,NORMAL,0,0,0,0,0,87
10634,22,adaptive-prasle,5839,2,2,631,36,1602,288,12816,16,50,4795,631,4575,31,1,0,1,NORMAL,0,0,0,0,0,36
10431,12,adaptive-prasle,5622,2,2,584,20,1609,160,12872,16,50,4809,584,4608,31,1,0,1,NORMAL,0,0,0,0,0,20
10851,14,adaptive-prasle,5981,2,2,47,23,1619,184,12952,16,50,4870,47,5083,31,1,0,1,NORMAL,0,0,0,0,0,23
10144,50,adaptive-prasle,4143,2,2,8002,156,1521,1248,12168,1,50,2000,8002,0,4,1,3,0,LEADER,1,0,0,0,0,156
10907,23,adaptive-prasle,5894,1,1,2296,37,1612,296,12896,16,50,5013,2296,2692,29,0,0,2,NORMAL,0,0,0,0,0,37
11043,20,adaptive-prasle,6014,2,1,920,33,1614,264,12912,16,50,5029,972,4000,30,1,0,2,NORMAL,0,0,0,0,0,33
10567,9,adaptive-prasle,5521,2,2,85,15,1607,120,12856,16,50,5046,85,4870,31,1,0,2,NORMAL,0,0,0,0,0,15
10973,43,adaptive-prasle,6500,5,1,2320,86,1584,688,12672,5,50,3759,3666,2576,22,0,0,2,NORMAL,0,0,0,0,0,86
10375,3,adaptive-prasle,5261,2,2,88,5,1578,40,12624,16,50,5114,88,4798,31,1,0,2,NORMAL,0,0,0,0,0,5
10552,41,adaptive-prasle,6065,5,1,1708,78,1561,624,12488,5,50,3773,3054,3174,22,0,0,2,NORMAL,0,0,0,0,0,78
10715,17,adaptive-prasle,5504,2,1,174,28,1591,224,12728,16,50,5211,789,4000,30,1,0,2,NORMAL,0,0,0,0,0,28
11398,2,adaptive-prasle,6152,2,2,356,3,1640,24,13120,16,50,5246,356,4399,31,1,0,2,NORMAL,0,0,0,0,0,3
10987,11,adaptive-prasle,5705,2,2,333,18,1614,144,12912,16,50,5282,333,4385,31,1,0,2,NORMAL,0,0,0,0,0,18
10701,49,adaptive-prasle,4701,6,1,4001,110,1567,880,12536,2,50,4309,5692,0,21,1,0,2,NORMAL,0,0,0,0,0,110
10836,46,adaptive-prasle,6161,6,1,3344,90,1571,720,12568,3,50,3616,5035,1349,22,0,0,2,NORMAL,0,0,0,0,0,90
10689,38,adaptive-prasle,5987,5,2,2116,68,1550,544,12400,5,50,3988,3245,2768,23,0,0,2,NORMAL,0,0,0,0,0,68
11261,5,adaptive-prasle,5884,2,2,105,8,1632,64,13056,16,50,5377,105,4519,31,1,0,2,NORMAL,0,0,0,0,0,8
11241,29,adaptive-prasle,5241,1,1,4001,52,1603,416,12824,14,50,6000,4001,0,24,1,0,2,NORMAL,0,0,0,0,0,52
11191,28,adaptive-prasle,5779,1,1,1019,42,1599,336,12792,16,50,5412,1019,3570,29,0,0,2,NORMAL,0,0,0,0,0,42
11382,34,adaptive-prasle,6549,8,6,2344,67,1583,536,12664,8,50,4266,3085,2649,32,0,0,2,NORMAL,0,0,0,0,0,67
11601,19,adaptive-prasle,6052,1,1,564,31,1612,248,12896,16,50,5549,564,3888,29,0,0,2,NORMAL,0,0,0,0,0,31
11110,40,adaptive-prasle,6140,5,1,2152,76,1566,608,12528,5,50,4256,3498,2247,22,0,0,2,NORMAL,0,0,0,0,0,76
11125,8,adaptive-prasle,5484,2,1,345,13,1602,104,12816,16,50,5641,360,4000,30,1,0,2,NORMAL,0,0,0,0,0,13
11682,7,adaptive-prasle,6040,1,1,475,11,1632,88,13056,16,50,5642,475,3884,29,0,0,2,NORMAL,0,0,0,0,0,11
11897,6,adaptive-prasle,6137,2,2,87,10,1633,80,13064,16,50,5760,87,4154,31,1,0,2,NORMAL,0,0,0,0,0,10
11737,16,adaptive-prasle,5968,1,1,306,26,1617,208,12936,16,50,5769,306,3926,29,0,0,2,NORMAL,0,0,0,0,0,26
11055,31,adaptive-prasle,5055,4,1,4001,50,1545,400,12360,9,50,5083,4918,0,23,1,0,2,NORMAL,0,0,0,0,0,50
11245,37,adaptive-prasle,5245,5,1,4000,74,1545,592,12360,6,50,4654,5346,0,22,1,0,2,NORMAL,0,0,0,0,0,74
11447,30,adaptive-prasle,5447,4,2,4056,45,1566,360,12528,13,50,5496,4373,132,27,1,0,2,NORMAL,0,0,0,0,0,45
11327,25,adaptive-prasle,5263,1,0,0,36,1553,288,12424,16,50,6064,3936,0,28,0,0,2,NORMAL,0,0,0,0,0,36
11530,42,adaptive-prasle,5530,5,1,4000,83,1552,664,12416,6,50,5067,4933,0,22,1,0,2,NORMAL,0,0,0,0,0,83
11343,35,adaptive-prasle,5343,6,4,4551,69,1529,552,12232,6,50,5067,4820,113,26,1,0,2,NORMAL,0,0,0,0,0,69
11721,48,adaptive-prasle,5721,6,2,4235,102,1586,816,12688,4,50,4722,5168,110,23,1,0,2,NORMAL,0,0,0,0,0,102
11954,1,adaptive-prasle,5750,1,1,33,1,1635,8,13080,16,50,6204,33,3763,29,0,0,2,NORMAL,0,0,0,0,0,1
11546,10,adaptive-prasle,5334,1,1,261,16,1579,128,12632,16,50,6212,261,3528,29,0,0,2,NORMAL,0,0,0,0,0,16
11884,24,adaptive-prasle,5666,1,0,0,38,1600,304,12800,16,50,6218,3782,0,28,0,0,2,NORMAL,0,0,0,0,0,38
11666,39,adaptive-prasle,6039,6,2,1952,72,1566,576,12528,5,50,4913,2885,2202,24,0,0,2,NORMAL,0,0,0,0,0,72
11857,45,adaptive-prasle,5857,5,1,4000,90,1561,720,12488,4,50,5271,4729,0,21,1,0,2,NORMAL,0,0,0,0,0,90
11819,4,adaptive-prasle,5348,1,1,201,6,1592,48,12736,16,50,6471,201,3329,29,0,0,2,NORMAL,0,0,0,0,0,6
11803,36,adaptive-prasle,5803,5,1,4000,68,1536,544,12288,6,50,5271,4729,0,22,1,0,2,NORMAL,0,0,0,0,0,68
11872,13,adaptive-prasle,5172,1,1,751,21,1546,168,12368,16,50,6700,751,2549,29,0,0,2,NORMAL,0,0,0,0,0,21
20022,21,adaptive-prasle,5934,2,2,260,35,1612,280,12896,16,50,14088,260,5653,31,1,0,6,NORMAL,0,0,0,0,0,35
20213,27,adaptive-prasle,5985,2,2,41,42,1612,336,12896,16,50,14228,41,5732,31,1,0,6,NORMAL,0,0,0,0,0,42
20498,32,adaptive-prasle,6739,8,5,593,55,1600,440,12800,8,50,13192,1034,5775,31,1,0,6,NORMAL,0,0,0,0,0,55
20280,47,adaptive-prasle,6477,6,2,603,96,1592,768,12736,3,50,12744,3115,4142,23,1,0,6,NORMAL,0,0,0,0,0,96
20022,26,adaptive-prasle,5566,2,2,35,39,1595,312,12760,16,50,14456,35,5510,31,1,0,6,NORMAL,0,0,0,0,0,39
20294,15,adaptive-prasle,5821,2,2,130,25,1617,200,12936,16,50,14473,130,5398,31,1,0,6,NORMAL,0,0,0,0,0,25
20704,33,adaptive-prasle,6755,6,2,229,60,1598,480,12784,8,50,13382,2550,4069,26,1,0,6,NORMAL,0,0,0,0,0,60
20158,18,adaptive-prasle,5451,2,2,275,29,1587,232,12696,16,50,14707,275,5019,31,1,0,6,NORMAL,0,0,0,0,0,29
20416,44,adaptive-prasle,6310,5,1,101,87,1582,696,12656,5,50,13392,2609,4000,22,1,0,6,NORMAL,0,0,0,0,0,87
20634,22,adaptive-prasle,5839,2,2,631,36,1607,288,12856,16,50,14795,631,4575,31,1,0,6,NORMAL,0,0,0,0,0,36
20431,12,adaptive-prasle,5622,2,2,584,20,1614,160,12912,16,50,14809,584,4608,31,1,0,6,NORMAL,0,0,0,0,0,20
20851,14,adaptive-prasle,5981,2,2,47,23,1624,184,12992,16,50,14870,47,5083,31,1,0,6,NORMAL,0,0,0,0,0,23
20144,50,adaptive-prasle,4143,2,2,8002,161,1521,1288,12168,1,50,12000,8002,0,4,1,8,0,LEADER,1,0,0,0,0,161
20907,23,adaptive-prasle,5894,1,1,2296,37,1617,296,12936,16,50,15013,2296,2692,29,0,0,7,NORMAL,0,0,0,0,0,37
21043,20,adaptive-prasle,6014,2,1,920,33,1619,264,12952,16,50,15029,972,4000,30,1,0,7,NORMAL,0,0,0,0,0,33
20567,9,adaptive-prasle,5521,2,2,85,15,1612,120,12896,16,50,15046,85,4870,31,1,0,7,NORMAL,0,0,0,0,0,15
20973,43,adaptive-prasle,6500,5,1,2320,86,1589,688,12712,5,50,13759,3666,2576,22,0,0,7,NORMAL,0,0,0,0,0,86
20375,3,adaptive-prasle,5261,2,2,88,5,1583,40,12664,16,50,15114,88,4798,31,1,0,7,NORMAL,0,0,0,0,0,5
20552,41,adaptive-prasle,6065,5,1,1708,78,1566,624,12528,5,50,13773,3054,3174,22,0,0,7,NORMAL,0,0,0,0,0,78
20715,17,adaptive-prasle,5504,2,1,174,28,1596,224,12768,16,50,15211,789,4000,30,1,0,7,NORMAL,0,0,0,0,0,28
21398,2,adaptive-prasle,6152,2,2,356,3,1645,24,13160,16,50,15246,356,4399,31,1,0,7,NORMAL,0,0,0,0,0,3
20987,11,adaptive-prasle,5705,2,2,333,18,1619,144,12952,16,50,15282,333,4385,31,1,0,7,NORMAL,0,0,0,0,0,18
20701,49,adaptive-prasle,4701,6,1,4001,110,1572,880,12576,2,50,14309,5692,0,21,1,0,7,NORMAL,0,0,0,0,0,110
20836,46,adaptive-prasle,6161,6,1,3344,90,1576,720,12608,3,50,13616,5035,1349,22,0,0,7,NORMAL,0,0,0,0,0,90
20689,38,adaptive-prasle,5987,5,2,2116,68,1555,544,12440,5,50,13988,3245,2768,23,0,0,7,NORMAL,0,0,0,0,0,68
21261,5,adaptive-prasle,5884,2,2,105,8,1637,64,13096,16,50,15377,105,4519,31,1,0,7,NORMAL,0,0,0,0,0,8
21241,29,adaptive-prasle,5241,1,1,4001,52,1608,416,12864,14,50,16000,4001,0,24,1,0,7,NORMAL,0,0,0,0,0,52
21191,28,adaptive-prasle,5779,1,1,1019,42,1604,336,12832,16,50,15412,1019,3570,29,0,0,7,NORMAL,0,0,0,0,0,42
21382,34,adaptive-prasle,6549,8,6,2344,67,1588,536,12704,8,50,14266,3085,2649,32,0,0,7,NORMAL,0,0,0,0,0,67
21601,19,adaptive-prasle,6052,1,1,564,31,1617,248,12936,16,50,15549,564,3888,29,0,0,7,NORMAL,0,0,0,0,0,31
21110,40,adaptive-prasle,6140,5,1,2152,76,1571,608,12568,5,50,14256,3498,2247,22,0,0,7,NORMAL,0,0,0,0,0,76
