trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,50,1705,1626,25,50,true
2,adaptive-prasle-line,50,1731,1846,25,50,true
3,adaptive-prasle-line,50,1625,1490,25,50,true
4,adaptive-prasle-line,50,1766,1649,25,50,true
5,adaptive-prasle-line,50,1588,1712,25,50,true
6,adaptive-prasle-line,50,1805,1804,25,50,true
7,adaptive-prasle-line,50,1934,1686,25,50,true
8,adaptive-prasle-line,50,1501,1594,25,50,true
9,adaptive-prasle-line,50,1683,1674,25,50,true
10,adaptive-prasle-line,50,1536,1612,25,50,true
11,adaptive-prasle-line,50,1727,1786,25,50,true
12,adaptive-prasle-line,50,1669,1621,25,50,true
13,adaptive-prasle-line,50,1848,1556,25,50,true
14,adaptive-prasle-line,50,1803,1553,25,50,true
15,adaptive-prasle-line,50,1734,1696,25,50,true
16,adaptive-prasle-line,50,2048,1736,25,50,true
17,adaptive-prasle-line,50,1542,1700,25,50,true
18,adaptive-prasle-line,50,1565,1759,25,50,true
19,adaptive-prasle-line,50,1791,1561,25,50,true
20,adaptive-prasle-line,50,1560,1633,25,50,true
21,adaptive-prasle-line,50,1742,1685,25,50,true
22,adaptive-prasle-line,50,1576,1603,25,50,true
23,adaptive-prasle-line,50,1668,1581,25,50,true
24,adaptive-prasle-line,50,1528,1637,25,50,true
25,adaptive-prasle-line,50,1833,1775,25,50,true
26,adaptive-prasle-line,50,1737,1618,25,50,true
27,adaptive-prasle-line,50,1638,1585,25,50,true
28,adaptive-prasle-line,50,1596,1809,25,50,true
29,adaptive-prasle-line,50,2030,1708,25,50,true
30,adaptive-prasle-line,50,1632,1662,25,50,true
31,adaptive-prasle-line,50,1648,1673,25,50,true
32,adaptive-prasle-line,50,1552,1583,25,50,true
33,adaptive-prasle-line,50,1653,1620,25,50,true
34,adaptive-prasle-line,50,1838,1873,25,50,true
35,adaptive-prasle-line,50,1932,1707,25,50,true
36,adaptive-prasle-line,50,1587,1833,25,50,true
37,adaptive-prasle-line,50,1603,1587,25,50,true
38,adaptive-prasle-line,50,1728,1720,25,50,true
39,adaptive-prasle-line,50,1661,1704,25,50,true
40,adaptive-prasle-line,50,1505,1612,25,50,true
41,adaptive-prasle-line,50,1549,1626,25,50,true
42,adaptive-prasle-line,50,1835,1837,25,50,true
43,adaptive-prasle-line,50,1564,1773,25,50,true
44,adaptive-prasle-line,50,2003,1778,25,50,true
45,adaptive-prasle-line,50,1952,1535,25,50,true
46,adaptive-prasle-line,50,1530,1837,25,50,true
47,adaptive-prasle-line,50,1633,1568,25,50,true
48,adaptive-prasle-line,50,1654,1842,25,50,true
49,adaptive-prasle-line,50,1555,1865,25,50,true
50,adaptive-prasle-line,50,1577,1527,25,50,true
51,adaptive-prasle-line,50,1535,1567,25,50,true
52,adaptive-prasle-line,50,1609,1700,25,50,true
53,adaptive-prasle-line,50,1659,1771,25,50,true
54,adaptive-prasle-line,50,1725,1723,25,50,true
55,adaptive-prasle-line,50,1983,1653,25,50,true
56,adaptive-prasle-line,50,1685,1596,25,50,true
57,adaptive-prasle-line,50,1769,1835,25,50,true
58,adaptive-prasle-line,50,1620,1530,25,50,true
59,adaptive-prasle-line,50,1948,1650,25,50,true
60,adaptive-prasle-line,50,1767,1632,25,50,true
61,adaptive-prasle-line,50,2033,1584,25,50,true
62,adaptive-prasle-line,50,1750,1572,25,50,true
63,adaptive-prasle-line,50,1662,1723,25,50,true
64,adaptive-prasle-line,50,1549,1820,25,50,true
65,adaptive-prasle-line,50,1671,1692,25,50,true
66,adaptive-prasle-line,50,1510,1751,25,50,true
67,adaptive-prasle-line,50,1825,1810,25,50,true
68,adaptive-prasle-line,50,1807,1529,25,50,true
69,adaptive-prasle-line,50,1544,1617,25,50,true
70,adaptive-prasle-line,50,1874,1680,25,50,true
71,adaptive-prasle-line,50,1742,1613,25,50,true
72,adaptive-prasle-line,50,1724,1585,25,50,true
73,adaptive-prasle-line,50,1436,1624,25,50,true
74,adaptive-prasle-line,50,1635,1769,25,50,true
75,adaptive-prasle-line,50,1915,1703,25,50,true
76,adaptive-prasle-line,50,1691,1885,25,50,true
77,adaptive-prasle-line,50,1771,1525,25,50,true
78,adaptive-prasle-line,50,1684,1812,25,50,true
79,adaptive-prasle-line,50,1783,1568,25,50,true
80,adaptive-prasle-line,50,1643,1631,25,50,true
81,adaptive-prasle-line,50,1931,1917,25,50,true
82,adaptive-prasle-line,50,1676,1604,25,50,true
83,adaptive-prasle-line,50,1884,1525,25,50,true
84,adaptive-prasle-line,50,1637,1522,25,50,true
85,adaptive-prasle-line,50,1598,1667,25,50,true
86,adaptive-prasle-line,50,1695,1491,25,50,true
87,adaptive-prasle-line,50,2049,1611,25,50,true
88,adaptive-prasle-line,50,1743,1525,25,50,true
89,adaptive-prasle-line,50,1929,1609,25,50,true
90,adaptive-prasle-line,50,1792,1640,25,50,true
91,adaptive-prasle-line,50,1567,1628,25,50,true
92,adaptive-prasle-line,50,1521,1691,25,50,true
93,adaptive-prasle-line,50,1610,1542,25,50,true
94,adaptive-prasle-line,50,1761,1554,25,50,true
95,adaptive-prasle-line,50,1645,1702,25,50,true
96,adaptive-prasle-line,50,1671,1823,25,50,true
97,adaptive-prasle-line,50,1755,1632,25,50,true
98,adaptive-prasle-line,50,1573,1702,25,50,true
99,adaptive-prasle-line,50,1727,1816,25,50,true
100,adaptive-prasle-line,50,1623,1704,25,50,true
