trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,ring,50,90,3395,143665,53665
2,ring,50,90,3268,143506,53506
3,ring,50,90,4127,142506,52506
4,ring,50,90,3412,143737,53737
5,ring,50,90,4602,142923,52923
6,ring,50,90,4642,143111,53111
7,ring,50,90,4461,142855,52855
8,ring,50,90,4732,NA,NA
9,ring,50,90,3403,144032,54032
10,ring,50,90,3898,NA,NA
11,ring,50,90,3838,NA,NA
12,ring,50,90,3243,143585,53585
13,ring,50,90,3583,143796,53796
14,ring,50,90,4849,143304,53304
15,ring,50,90,3666,143993,53993
16,ring,50,90,4604,143034,53034
17,ring,50,90,3301,143823,53823
18,ring,50,90,3456,143844,53844
19,ring,50,90,3677,144165,54165
20,ring,50,90,4473,142961,52961
21,ring,50,90,3314,143555,53555
22,ring,50,90,3327,143615,53615
23,ring,50,90,3613,144084,54084
24,ring,50,90,3654,143882,53882
25,ring,50,90,4394,142755,52755
26,ring,50,90,3369,143621,53621
27,ring,50,90,3022,143345,53345
28,ring,50,90,3531,144080,54080
29,ring,50,90,4166,142719,52719
30,ring,50,90,3348,143743,53743
31,ring,50,90,2965,143343,53343
32,ring,50,90,4479,142864,52864
33,ring,50,90,3831,144311,54311
34,ring,50,90,3248,143708,53708
35,ring,50,90,3322,143823,53823
36,ring,50,90,3792,144021,54021
37,ring,50,90,4075,142371,52371
38,ring,50,90,4932,143235,53235
39,ring,50,90,3939,144314,54314
40,ring,50,90,3485,NA,NA
41,ring,50,90,3982,144328,54328
42,ring,50,90,3050,143376,53376
43,ring,50,90,2961,143316,53316
44,ring,50,90,3227,143710,53710
45,ring,50,90,4009,NA,NA
46,ring,50,90,4344,NA,NA
47,ring,50,90,3488,143850,53850
48,ring,50,90,3356,143807,53807
49,ring,50,90,3290,143664,53664
50,ring,50,90,3322,143597,53597
51,ring,50,90,4124,142502,52502
52,ring,50,90,4008,144389,54389
53,ring,50,90,3537,NA,NA
54,ring,50,90,3305,143712,53712
55,ring,50,90,3773,144128,54128
56,ring,50,90,3159,143584,53584
57,ring,50,90,4032,NA,NA
58,ring,50,90,4706,143157,53157
59,ring,50,90,4051,NA,NA
60,ring,50,90,4053,142213,52213
61,ring,50,90,3413,143765,53765
62,ring,50,90,3014,143569,53569
63,ring,50,90,4098,142486,52486
64,ring,50,90,4035,142349,52349
65,ring,50,90,3405,143837,53837
66,ring,50,90,4300,142756,52756
67,ring,50,90,4845,143320,53320
68,ring,50,90,3763,144102,54102
69,ring,50,90,3436,143767,53767
70,ring,50,90,3338,143665,53665
71,ring,50,90,3019,NA,NA
72,ring,50,90,4022,142447,52447
73,ring,50,90,4898,NA,NA
74,ring,50,90,3784,NA,NA
75,ring,50,90,3711,144171,54171
76,ring,50,90,3583,144038,54038
77,ring,50,90,3556,143989,53989
78,ring,50,90,3593,144020,54020
79,ring,50,90,4147,142481,52481
80,ring,50,90,3706,143930,53930
81,ring,50,90,3306,143682,53682
82,ring,50,90,3440,143844,53844
83,ring,50,90,3468,143933,53933
84,ring,50,90,4286,142572,52572
85,ring,50,90,4299,142552,52552
86,ring,50,90,3604,143830,53830
87,ring,50,90,32575,NA,NA
88,ring,50,90,32480,142767,52767
89,ring,50,90,4348,142823,52823
90,ring,50,90,4018,142384,52384
91,ring,50,90,3546,143895,53895
92,ring,50,90,4749,143140,53140
93,ring,50,90,3664,144048,54048
94,ring,50,90,4899,143405,53405
95,ring,50,90,2981,143231,53231
96,ring,50,90,3183,143592,53592
97,ring,50,90,4786,143105,53105
98,ring,50,90,3751,NA,NA
99,ring,50,90,3611,NA,NA
100,ring,50,90,3225,143689,53689
