trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle,100,50,1478,NA
2,adaptive-prasle,100,50,1759,NA
3,adaptive-prasle,100,50,1603,NA
4,adaptive-prasle,100,50,1673,NA
5,adaptive-prasle,100,50,1502,NA
6,adaptive-prasle,100,50,1816,NA
7,adaptive-prasle,100,50,1461,NA
8,adaptive-prasle,100,50,1683,NA
9,adaptive-prasle,100,50,1557,NA
10,adaptive-prasle,100,50,1631,NA
11,adaptive-prasle,100,50,1747,NA
12,adaptive-prasle,100,50,1519,NA
13,adaptive-prasle,100,50,1633,NA
14,adaptive-prasle,100,50,1583,NA
15,adaptive-prasle,100,50,1484,NA
16,adaptive-prasle,100,50,1557,NA
17,adaptive-prasle,100,50,1539,NA
18,adaptive-prasle,100,50,1597,NA
19,adaptive-prasle,100,50,1528,NA
20,adaptive-prasle,100,50,1635,NA
21,adaptive-prasle,100,50,1731,NA
22,adaptive-prasle,100,50,1473,NA
23,adaptive-prasle,100,50,1454,NA
24,adaptive-prasle,100,50,1615,NA
25,adaptive-prasle,100,50,1534,NA
26,adaptive-prasle,100,50,1539,NA
27,adaptive-prasle,100,50,1514,NA
28,adaptive-prasle,100,50,1767,NA
29,adaptive-prasle,100,50,1532,NA
30,adaptive-prasle,100,50,1659,NA
31,adaptive-prasle,100,50,1461,NA
32,adaptive-prasle,100,50,1481,NA
33,adaptive-prasle,100,50,1573,NA
34,adaptive-prasle,100,50,1599,NA
35,adaptive-prasle,100,50,1562,NA
36,adaptive-prasle,100,50,1709,NA
37,adaptive-prasle,100,50,1498,NA
38,adaptive-prasle,100,50,1647,NA
39,adaptive-prasle,100,50,1545,NA
40,adaptive-prasle,100,50,1684,NA
41,adaptive-prasle,100,50,1469,NA
42,adaptive-prasle,100,50,1465,NA
43,adaptive-prasle,100,50,1482,NA
44,adaptive-prasle,100,50,1898,NA
45,adaptive-prasle,100,50,1506,NA
46,adaptive-prasle,100,50,1678,NA
47,adaptive-prasle,100,50,1543,NA
48,adaptive-prasle,100,50,1734,NA
49,adaptive-prasle,100,50,1489,NA
50,adaptive-prasle,100,50,1675,NA
51,adaptive-prasle,100,50,1725,NA
52,adaptive-prasle,100,50,1463,NA
53,adaptive-prasle,100,50,1584,NA
54,adaptive-prasle,100,50,1962,NA
55,adaptive-prasle,100,50,1649,NA
56,adaptive-prasle,100,50,1456,NA
57,adaptive-prasle,100,50,1584,NA
58,adaptive-prasle,100,50,1586,NA
59,adaptive-prasle,100,50,1529,NA
60,adaptive-prasle,100,50,1487,NA
61,adaptive-prasle,100,50,1497,NA
62,adaptive-prasle,100,50,1534,NA
63,adaptive-prasle,100,50,1564,NA
64,adaptive-prasle,100,50,1582,NA
65,adaptive-prasle,100,50,1670,NA
66,adaptive-prasle,100,50,1654,NA
67,adaptive-prasle,100,50,1732,NA
68,adaptive-prasle,100,50,1672,NA
69,adaptive-prasle,100,50,1568,NA
70,adaptive-prasle,100,50,1539,NA
71,adaptive-prasle,100,50,1488,NA
72,adaptive-prasle,100,50,1758,NA
73,adaptive-prasle,100,50,1640,NA
74,adaptive-prasle,100,50,1492,NA
75,adaptive-prasle,100,50,1596,NA
76,adaptive-prasle,100,50,1554,NA
77,adaptive-prasle,100,50,1563,NA
78,adaptive-prasle,100,50,1525,NA
79,adaptive-prasle,100,50,1511,NA
80,adaptive-prasle,100,50,1484,NA
81,adaptive-prasle,100,50,1626,NA
82,adaptive-prasle,100,50,1672,NA
83,adaptive-prasle,100,50,1560,NA
84,adaptive-prasle,100,50,1521,NA
85,adaptive-prasle,100,50,1541,NA
86,adaptive-prasle,100,50,1490,NA
87,adaptive-prasle,100,50,1499,NA
88,adaptive-prasle,100,50,1624,NA
89,adaptive-prasle,100,50,1510,NA
90,adaptive-prasle,100,50,1463,NA
91,adaptive-prasle,100,50,1904,NA
92,adaptive-prasle,100,50,1574,NA
93,adaptive-prasle,100,50,1516,NA
94,adaptive-prasle,100,50,1580,NA
95,adaptive-prasle,100,50,1506,NA
96,adaptive-prasle,100,50,1437,NA
97,adaptive-prasle,100,50,1616,NA
98,adaptive-prasle,100,50,1613,NA
99,adaptive-prasle,100,50,1521,NA
100,adaptive-prasle,100,50,1473,NA
