trial,algorithm,node_count,convergence_time_ms
2,prasle-ring,5,3122
5,prasle-ring,5,2905
1,prasle-ring,5,2855
9,prasle-ring,5,3508
3,prasle-ring,5,3090
4,prasle-ring,5,3613
6,prasle-ring,5,3110
7,prasle-ring,5,2827
8,prasle-ring,5,2910
11,prasle-ring,5,2911
10,prasle-ring,5,3291
12,prasle-ring,5,3152
13,prasle-ring,5,3161
14,prasle-ring,5,3576
19,prasle-ring,5,2943
15,prasle-ring,5,3581
18,prasle-ring,5,3311
20,prasle-ring,5,2820
17,prasle-ring,5,3360
16,prasle-ring,5,3442
21,prasle-ring,5,3163
22,prasle-ring,5,3023
24,prasle-ring,5,2917
27,prasle-ring,5,2840
23,prasle-ring,5,3095
26,prasle-ring,5,3689
28,prasle-ring,5,3457
25,prasle-ring,5,2784
29,prasle-ring,5,3272
31,prasle-ring,5,3114
34,prasle-ring,5,3099
32,prasle-ring,5,3198
30,prasle-ring,5,3044
33,prasle-ring,5,3333
35,prasle-ring,5,3042
38,prasle-ring,5,3414
36,prasle-ring,5,3567
40,prasle-ring,5,3551
37,prasle-ring,5,3215
41,prasle-ring,5,3148
43,prasle-ring,5,3120
39,prasle-ring,5,3069
44,prasle-ring,5,3239
42,prasle-ring,5,3242
45,prasle-ring,5,3263
48,prasle-ring,5,3310
50,prasle-ring,5,3396
47,prasle-ring,5,3326
46,prasle-ring,5,3383
49,prasle-ring,5,3752
52,prasle-ring,5,3015
54,prasle-ring,5,3015
53,prasle-ring,5,3429
51,prasle-ring,5,3196
55,prasle-ring,5,3498
56,prasle-ring,5,3306
58,prasle-ring,5,3271
57,prasle-ring,5,3055
59,prasle-ring,5,3558
61,prasle-ring,5,3011
63,prasle-ring,5,3126
60,prasle-ring,5,2944
64,prasle-ring,5,3388
62,prasle-ring,5,3268
66,prasle-ring,5,3588
65,prasle-ring,5,2963
67,prasle-ring,5,3493
72,prasle-ring,5,3397
74,prasle-ring,5,3351
69,prasle-ring,5,3271
68,prasle-ring,5,3676
70,prasle-ring,5,3345
73,prasle-ring,5,3167
71,prasle-ring,5,3066
75,prasle-ring,5,2872
76,prasle-ring,5,3019
77,prasle-ring,5,3445
78,prasle-ring,5,3172
80,prasle-ring,5,3122
82,prasle-ring,5,3252
79,prasle-ring,5,3168
83,prasle-ring,5,3303
84,prasle-ring,5,3069
81,prasle-ring,5,2877
86,prasle-ring,5,3237
85,prasle-ring,5,3076
87,prasle-ring,5,2922
89,prasle-ring,5,3498
88,prasle-ring,5,3224
90,prasle-ring,5,3306
91,prasle-ring,5,2802
92,prasle-ring,5,3389
93,prasle-ring,5,3437
94,prasle-ring,5,3484
95,prasle-ring,5,3192
96,prasle-ring,5,3281
98,prasle-ring,5,3677
97,prasle-ring,5,3257
100,prasle-ring,5,3389
99,prasle-ring,5,2907
