trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-line,100,150,2749,152842,2842
2,prasle-line,100,150,2813,153057,3057
3,prasle-line,100,150,2841,152568,2568
4,prasle-line,100,150,2735,152531,2531
5,prasle-line,100,150,2824,152629,2629
6,prasle-line,100,150,2815,153023,3023
7,prasle-line,100,150,2913,152737,2737
8,prasle-line,100,150,2790,152856,2856
9,prasle-line,100,150,2715,153172,3172
10,prasle-line,100,150,2738,152684,2684
11,prasle-line,100,150,2835,153141,3141
12,prasle-line,100,150,2754,152866,2866
13,prasle-line,100,150,2969,153061,3061
14,prasle-line,100,150,2788,152723,2723
15,prasle-line,100,150,2764,152592,2592
16,prasle-line,100,150,2788,152813,2813
17,prasle-line,100,150,2780,152713,2713
18,prasle-line,100,150,2796,152805,2805
19,prasle-line,100,150,2822,152715,2715
20,prasle-line,100,150,2816,152511,2511
21,prasle-line,100,150,2827,153055,3055
22,prasle-line,100,150,2810,152545,2545
23,prasle-line,100,150,2907,152714,2714
24,prasle-line,100,150,2866,152585,2585
25,prasle-line,100,150,2805,152536,2536
26,prasle-line,100,150,2820,152917,2917
27,prasle-line,100,150,2717,153007,3007
28,prasle-line,100,150,2922,152716,2716
29,prasle-line,100,150,2858,152758,2758
30,prasle-line,100,150,2858,152698,2698
31,prasle-line,100,150,2769,153030,3030
32,prasle-line,100,150,2792,152778,2778
33,prasle-line,100,150,2863,152768,2768
34,prasle-line,100,150,2812,153339,3339
35,prasle-line,100,150,2879,152851,2851
36,prasle-line,100,150,2836,152765,2765
37,prasle-line,100,150,2835,152802,2802
38,prasle-line,100,150,2813,153026,3026
39,prasle-line,100,150,2860,153083,3083
40,prasle-line,100,150,2760,152769,2769
41,prasle-line,100,150,2781,152989,2989
42,prasle-line,100,150,2839,153256,3256
43,prasle-line,100,150,2891,152733,2733
44,prasle-line,100,150,2828,152786,2786
45,prasle-line,100,150,2791,153059,3059
46,prasle-line,100,150,2875,152886,2886
47,prasle-line,100,150,2884,152859,2859
48,prasle-line,100,150,2764,152459,2459
49,prasle-line,100,150,2880,152710,2710
50,prasle-line,100,150,2855,152765,2765
51,prasle-line,100,150,2876,152743,2743
52,prasle-line,100,150,2910,153193,3193
53,prasle-line,100,150,2814,153178,3178
54,prasle-line,100,150,2796,152753,2753
55,prasle-line,100,150,2763,152683,2683
56,prasle-line,100,150,2880,153191,3191
57,prasle-line,100,150,2844,152635,2635
58,prasle-line,100,150,2857,152623,2623
59,prasle-line,100,150,2729,152938,2938
60,prasle-line,100,150,2930,152739,2739
61,prasle-line,100,150,2757,152828,2828
62,prasle-line,100,150,2802,153200,3200
63,prasle-line,100,150,2918,152928,2928
64,prasle-line,100,150,2856,152561,2561
65,prasle-line,100,150,2879,152966,2966
66,prasle-line,100,150,2924,152717,2717
67,prasle-line,100,150,2825,152961,2961
68,prasle-line,100,150,2916,153234,3234
69,prasle-line,100,150,2804,153031,3031
70,prasle-line,100,150,2823,152782,2782
71,prasle-line,100,150,2745,152819,2819
72,prasle-line,100,150,2813,152817,2817
73,prasle-line,100,150,2766,152556,2556
74,prasle-line,100,150,2961,153004,3004
75,prasle-line,100,150,2776,152570,2570
76,prasle-line,100,150,2830,152730,2730
77,prasle-line,100,150,2872,153184,3184
78,prasle-line,100,150,2948,153052,3052
79,prasle-line,100,150,2927,152794,2794
80,prasle-line,100,150,2797,152769,2769
81,prasle-line,100,150,2808,152664,2664
82,prasle-line,100,150,2785,152480,2480
83,prasle-line,100,150,2752,152545,2545
84,prasle-line,100,150,2819,152808,2808
85,prasle-line,100,150,2815,152698,2698
86,prasle-line,100,150,2782,152847,2847
87,prasle-line,100,150,2717,152748,2748
88,prasle-line,100,150,2779,152627,2627
89,prasle-line,100,150,2822,152868,2868
90,prasle-line,100,150,2776,152701,2701
91,prasle-line,100,150,2916,152648,2648
92,prasle-line,100,150,2979,153209,3209
93,prasle-line,100,150,2739,153008,3008
94,prasle-line,100,150,2851,152802,2802
95,prasle-line,100,150,2896,152928,2928
96,prasle-line,100,150,2772,152593,2593
97,prasle-line,100,150,2872,152716,2716
98,prasle-line,100,150,2769,153073,3073
99,prasle-line,100,150,2834,152747,2747
100,prasle-line,100,150,2869,153080,3080
