trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,10,60,2267,61582,1582
2,adaptive-prasle,10,60,1476,60599,599
3,adaptive-prasle,10,60,2284,60458,458
4,adaptive-prasle,10,60,1753,61320,1320
5,adaptive-prasle,10,60,1999,60081,81
6,adaptive-prasle,10,60,1983,61271,1271
7,adaptive-prasle,10,60,1651,62977,2977
8,adaptive-prasle,10,60,1544,64014,4014
9,adaptive-prasle,10,60,1726,61213,1213
10,adaptive-prasle,10,60,1893,60005,5
11,adaptive-prasle,10,60,1989,61433,1433
12,adaptive-prasle,10,60,1827,60345,345
13,adaptive-prasle,10,60,2188,60346,346
14,adaptive-prasle,10,60,1454,60691,691
15,adaptive-prasle,10,60,2172,60720,720
16,adaptive-prasle,10,60,2178,60008,8
17,adaptive-prasle,10,60,2051,60328,328
18,adaptive-prasle,10,60,2195,62137,2137
19,adaptive-prasle,10,60,1961,63793,3793
20,adaptive-prasle,10,60,2321,62652,2652
21,adaptive-prasle,10,60,2254,60685,685
22,adaptive-prasle,10,60,1580,60958,958
23,adaptive-prasle,10,60,2253,61666,1666
24,adaptive-prasle,10,60,2030,65276,5276
25,adaptive-prasle,10,60,1897,60375,375
26,adaptive-prasle,10,60,1890,60353,353
27,adaptive-prasle,10,60,2075,60315,315
28,adaptive-prasle,10,60,1683,60435,435
29,adaptive-prasle,10,60,1714,61121,1121
30,adaptive-prasle,10,60,2078,60905,905
31,adaptive-prasle,10,60,1781,61642,1642
32,adaptive-prasle,10,60,2050,60222,222
33,adaptive-prasle,10,60,1628,64746,4746
34,adaptive-prasle,10,60,1982,60047,47
35,adaptive-prasle,10,60,1899,60165,165
36,adaptive-prasle,10,60,1911,60786,786
37,adaptive-prasle,10,60,2145,60644,644
38,adaptive-prasle,10,60,1588,67424,7424
39,adaptive-prasle,10,60,1699,60159,159
40,adaptive-prasle,10,60,1981,60301,301
41,adaptive-prasle,10,60,1583,60018,18
42,adaptive-prasle,10,60,2058,60628,628
43,adaptive-prasle,10,60,1910,61424,1424
44,adaptive-prasle,10,60,1518,60849,849
45,adaptive-prasle,10,60,2003,60678,678
46,adaptive-prasle,10,60,1740,63858,3858
47,adaptive-prasle,10,60,1611,64239,4239
48,adaptive-prasle,10,60,1959,62720,2720
49,adaptive-prasle,10,60,2213,61606,1606
50,adaptive-prasle,10,60,1935,60975,975
51,adaptive-prasle,10,60,1984,60333,333
52,adaptive-prasle,10,60,1801,60666,666
53,adaptive-prasle,10,60,2202,60189,189
54,adaptive-prasle,10,60,2236,66688,6688
55,adaptive-prasle,10,60,1831,60700,700
56,adaptive-prasle,10,60,2150,60928,928
57,adaptive-prasle,10,60,1931,60399,399
58,adaptive-prasle,10,60,1585,61544,1544
59,adaptive-prasle,10,60,1820,63141,3141
60,adaptive-prasle,10,60,2386,60466,466
61,adaptive-prasle,10,60,1896,63329,3329
62,adaptive-prasle,10,60,1784,60520,520
63,adaptive-prasle,10,60,1686,60148,148
64,adaptive-prasle,10,60,2172,60973,973
65,adaptive-prasle,10,60,1830,65563,5563
66,adaptive-prasle,10,60,1676,60335,335
67,adaptive-prasle,10,60,1826,60442,442
68,adaptive-prasle,10,60,1830,60241,241
69,adaptive-prasle,10,60,1753,61210,1210
70,adaptive-prasle,10,60,1756,60365,365
71,adaptive-prasle,10,60,1929,61942,1942
72,adaptive-prasle,10,60,1631,61074,1074
73,adaptive-prasle,10,60,1974,60694,694
74,adaptive-prasle,10,60,1818,61199,1199
75,adaptive-prasle,10,60,2004,60184,184
76,adaptive-prasle,10,60,1914,60852,852
77,adaptive-prasle,10,60,2026,60630,630
78,adaptive-prasle,10,60,2156,65918,5918
79,adaptive-prasle,10,60,1847,61518,1518
80,adaptive-prasle,10,60,2313,60312,312
81,adaptive-prasle,10,60,1879,63023,3023
82,adaptive-prasle,10,60,1767,60875,875
83,adaptive-prasle,10,60,2091,62529,2529
84,adaptive-prasle,10,60,1919,62238,2238
85,adaptive-prasle,10,60,2008,60735,735
86,adaptive-prasle,10,60,1951,62849,2849
87,adaptive-prasle,10,60,1952,64285,4285
88,adaptive-prasle,10,60,2084,62614,2614
89,adaptive-prasle,10,60,2131,69957,9957
90,adaptive-prasle,10,60,1710,60794,794
91,adaptive-prasle,10,60,1879,60886,886
92,adaptive-prasle,10,60,1828,61558,1558
93,adaptive-prasle,10,60,2000,60356,356
94,adaptive-prasle,10,60,1935,64740,4740
95,adaptive-prasle,10,60,2035,62143,2143
96,adaptive-prasle,10,60,1903,64905,4905
97,adaptive-prasle,10,60,2071,60699,699
98,adaptive-prasle,10,60,1896,60104,104
99,adaptive-prasle,10,60,1616,61229,1229
100,adaptive-prasle,10,60,1755,60494,494
