trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,5,1625,2030,2,5,true
2,adaptive-prasle-line,5,1915,2199,2,5,true
3,adaptive-prasle-line,5,2139,2027,2,5,true
4,adaptive-prasle-line,5,1771,1729,2,5,true
5,adaptive-prasle-line,5,1781,1588,2,5,true
6,adaptive-prasle-line,5,2160,1732,2,5,true
7,adaptive-prasle-line,5,2674,2012,2,5,true
8,adaptive-prasle-line,5,2079,2430,2,5,true
9,adaptive-prasle-line,5,1915,2078,2,5,true
10,adaptive-prasle-line,5,2108,1702,2,5,true
