trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,100,1536,1585,50,100,true
2,adaptive-prasle-mesh,100,1630,1636,50,100,true
3,adaptive-prasle-mesh,100,1643,1663,50,100,true
4,adaptive-prasle-mesh,100,1628,1581,50,100,true
5,adaptive-prasle-mesh,100,1732,1551,50,100,true
6,adaptive-prasle-mesh,100,1482,1512,50,100,true
7,adaptive-prasle-mesh,100,1660,1490,50,100,true
8,adaptive-prasle-mesh,100,1613,1493,50,100,true
9,adaptive-prasle-mesh,100,1709,1460,50,100,true
10,adaptive-prasle-mesh,100,1498,1562,50,100,true
11,adaptive-prasle-mesh,100,1452,1620,50,100,true
12,adaptive-prasle-mesh,100,1619,1675,50,100,true
13,adaptive-prasle-mesh,100,1702,1542,50,100,true
14,adaptive-prasle-mesh,100,1737,1490,50,100,true
15,adaptive-prasle-mesh,100,1711,1684,50,100,true
16,adaptive-prasle-mesh,100,1588,1486,50,100,true
17,adaptive-prasle-mesh,100,1787,1567,50,100,true
18,adaptive-prasle-mesh,100,1715,1549,50,100,true
19,adaptive-prasle-mesh,100,1499,1655,50,100,true
20,adaptive-prasle-mesh,100,1523,1535,50,100,true
21,adaptive-prasle-mesh,100,1512,1595,50,100,true
22,adaptive-prasle-mesh,100,1512,1635,50,100,true
23,adaptive-prasle-mesh,100,1771,1484,50,100,true
24,adaptive-prasle-mesh,100,1533,1550,50,100,true
25,adaptive-prasle-mesh,100,1656,1530,50,100,true
26,adaptive-prasle-mesh,100,1586,1726,50,100,true
27,adaptive-prasle-mesh,100,1670,1640,50,100,true
28,adaptive-prasle-mesh,100,1623,1610,50,100,true
29,adaptive-prasle-mesh,100,1488,1542,50,100,true
30,adaptive-prasle-mesh,100,1602,1684,50,100,true
31,adaptive-prasle-mesh,100,1724,1567,50,100,true
32,adaptive-prasle-mesh,100,1621,1560,50,100,true
33,adaptive-prasle-mesh,100,1497,1517,50,100,true
34,adaptive-prasle-mesh,100,1582,1690,50,100,true
35,adaptive-prasle-mesh,100,1731,1493,50,100,true
36,adaptive-prasle-mesh,100,1747,1528,50,100,true
37,adaptive-prasle-mesh,100,1515,1582,50,100,true
38,adaptive-prasle-mesh,100,1545,1482,50,100,true
39,adaptive-prasle-mesh,100,1663,1700,50,100,true
40,adaptive-prasle-mesh,100,1602,1614,50,100,true
41,adaptive-prasle-mesh,100,1591,1542,50,100,true
42,adaptive-prasle-mesh,100,1718,1659,50,100,true
43,adaptive-prasle-mesh,100,1598,1547,50,100,true
44,adaptive-prasle-mesh,100,1696,1698,50,100,true
45,adaptive-prasle-mesh,100,1722,1585,50,100,true
46,adaptive-prasle-mesh,100,1618,1754,50,100,true
47,adaptive-prasle-mesh,100,1540,1549,50,100,true
48,adaptive-prasle-mesh,100,1513,1542,50,100,true
49,adaptive-prasle-mesh,100,1860,1548,50,100,true
50,adaptive-prasle-mesh,100,1617,1585,50,100,true
51,adaptive-prasle-mesh,100,1515,1561,50,100,true
52,adaptive-prasle-mesh,100,1684,1591,50,100,true
53,adaptive-prasle-mesh,100,1675,1519,50,100,true
54,adaptive-prasle-mesh,100,1670,1629,50,100,true
55,adaptive-prasle-mesh,100,1539,1570,50,100,true
56,adaptive-prasle-mesh,100,1705,1595,50,100,true
57,adaptive-prasle-mesh,100,1604,1498,50,100,true
58,adaptive-prasle-mesh,100,1772,1540,50,100,true
59,adaptive-prasle-mesh,100,1577,1616,50,100,true
60,adaptive-prasle-mesh,100,1589,1510,50,100,true
