trial,algorithm,node_count,convergence_time_ms
14,prasle,10,3390
1,prasle,10,3505
4,prasle,10,2971
7,prasle,10,3087
13,prasle,10,3214
8,prasle,10,2941
10,prasle,10,2786
2,prasle,10,3033
12,prasle,10,2963
3,prasle,10,2928
11,prasle,10,3078
5,prasle,10,3043
9,prasle,10,3098
6,prasle,10,3425
17,prasle,10,3072
15,prasle,10,2830
16,prasle,10,3150
18,prasle,10,2913
20,prasle,10,2923
21,prasle,10,3355
19,prasle,10,2930
24,prasle,10,3355
22,prasle,10,2790
23,prasle,10,3205
26,prasle,10,3051
28,prasle,10,3004
27,prasle,10,2766
25,prasle,10,3049
29,prasle,10,3181
32,prasle,10,2940
30,prasle,10,3376
31,prasle,10,3052
33,prasle,10,3063
35,prasle,10,3045
34,prasle,10,2945
36,prasle,10,2759
37,prasle,10,2761
38,prasle,10,3315
40,prasle,10,2864
39,prasle,10,3262
41,prasle,10,2913
42,prasle,10,3373
43,prasle,10,3320
44,prasle,10,3217
46,prasle,10,2928
47,prasle,10,2808
45,prasle,10,3278
48,prasle,10,3058
49,prasle,10,2894
50,prasle,10,2917
52,prasle,10,3305
51,prasle,10,3775
55,prasle,10,3114
53,prasle,10,2755
54,prasle,10,2999
56,prasle,10,3102
57,prasle,10,3301
58,prasle,10,3300
59,prasle,10,3081
62,prasle,10,2818
61,prasle,10,2822
60,prasle,10,3044
65,prasle,10,3201
63,prasle,10,3184
64,prasle,10,3032
66,prasle,10,2971
67,prasle,10,2997
68,prasle,10,3128
70,prasle,10,2724
69,prasle,10,3219
71,prasle,10,3033
72,prasle,10,2903
73,prasle,10,2866
75,prasle,10,2775
74,prasle,10,2971
77,prasle,10,3013
78,prasle,10,3186
76,prasle,10,3168
80,prasle,10,3491
79,prasle,10,3385
81,prasle,10,3119
84,prasle,10,3329
83,prasle,10,3057
82,prasle,10,2963
85,prasle,10,3269
86,prasle,10,2928
88,prasle,10,3014
89,prasle,10,3063
87,prasle,10,2979
91,prasle,10,3121
90,prasle,10,3076
93,prasle,10,3298
94,prasle,10,3102
92,prasle,10,3023
95,prasle,10,3171
98,prasle,10,3396
97,prasle,10,2825
96,prasle,10,3176
99,prasle,10,2926
100,prasle,10,3136
