trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,100,1597,1669,50,100,true
2,adaptive-prasle-ring,100,1565,1562,50,100,true
3,adaptive-prasle-ring,100,1591,1454,50,100,true
4,adaptive-prasle-ring,100,1558,1771,50,100,true
5,adaptive-prasle-ring,100,1562,1601,50,100,true
6,adaptive-prasle-ring,100,1604,1559,50,100,true
7,adaptive-prasle-ring,100,1551,1607,50,100,true
8,adaptive-prasle-ring,100,1718,1489,50,100,true
9,adaptive-prasle-ring,100,1486,1657,50,100,true
10,adaptive-prasle-ring,100,1512,1467,50,100,true
