timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
2723,6,adaptive-prasle,2723,1,1,2723,3,4,18,24,1,4,0,2723,0,2,0,0,0,NORMAL,0,3,1,4,5,6
2853,15,adaptive-prasle,2853,1,1,2853,3,2,18,12,1,5,0,2853,0,2,0,0,0,NORMAL,0,3,1,5,5,6
3022,22,adaptive-prasle,3022,1,1,3022,3,0,18,0,1,22,0,3022,0,2,0,0,0,LEADER,1,3,1,22,1,6
2804,37,adaptive-prasle,2804,1,1,2804,3,0,18,0,1,37,0,2804,0,2,0,0,0,LEADER,1,3,1,37,1,6
2941,29,adaptive-prasle,2941,1,1,2941,3,0,18,0,1,29,0,2941,0,2,0,0,0,LEADER,1,3,1,29,1,6
3162,49,adaptive-prasle,3162,1,1,3162,3,0,18,0,1,49,0,3162,0,2,0,0,0,LEADER,1,3,1,49,1,6
3126,9,adaptive-prasle,3126,1,1,3126,3,2,18,12,1,1,0,3126,0,2,0,0,0,NORMAL,0,3,1,1,3,6
2989,12,adaptive-prasle,2989,1,1,2989,3,2,18,12,1,2,0,2989,0,2,0,0,0,NORMAL,0,3,1,2,5,6
2771,27,adaptive-prasle,2771,1,1,2771,3,0,18,0,1,27,0,2771,0,2,0,0,0,LEADER,1,3,1,27,1,6
2956,2,adaptive-prasle,2956,1,1,2956,3,4,18,24,1,1,0,2956,0,2,0,0,0,NORMAL,0,3,1,1,3,6
2819,5,adaptive-prasle,2819,1,1,2819,3,6,18,36,1,2,0,2819,0,2,0,0,0,NORMAL,0,3,1,2,5,6
3377,4,adaptive-prasle,3377,1,1,3377,3,4,18,24,1,1,0,3377,0,2,0,0,0,NORMAL,0,3,1,1,5,6
3044,23,adaptive-prasle,3044,1,1,3044,3,0,18,0,1,23,0,3044,0,2,0,0,0,LEADER,1,3,1,23,1,6
2874,14,adaptive-prasle,2874,1,1,2874,3,4,18,24,1,4,0,2874,0,2,0,0,0,NORMAL,0,3,1,4,6,6
2974,44,adaptive-prasle,2974,1,1,2974,3,0,18,0,1,44,0,2974,0,2,0,0,0,LEADER,1,3,1,44,1,6
3111,41,adaptive-prasle,3111,1,1,3111,3,0,18,0,1,41,0,3111,0,2,0,0,0,LEADER,1,3,1,41,1,6
3214,28,adaptive-prasle,3214,1,1,3214,3,0,18,0,1,28,0,3214,0,2,0,0,0,LEADER,1,3,1,28,1,6
2859,46,adaptive-prasle,2859,1,1,2859,3,0,18,0,1,46,0,2859,0,2,0,0,0,LEADER,1,3,1,46,1,6
3247,38,adaptive-prasle,3247,1,1,3247,3,0,18,0,1,38,0,3247,0,2,0,0,0,LEADER,1,3,1,38,1,6
2738,17,adaptive-prasle,2738,1,1,2738,3,0,18,0,1,17,0,2738,0,2,0,0,0,LEADER,1,3,1,17,1,6
2704,7,adaptive-prasle,2704,1,1,2704,3,5,18,30,1,4,0,2704,0,2,0,0,0,NORMAL,0,3,1,4,5,6
2838,47,adaptive-prasle,2838,1,1,2838,3,0,18,0,1,47,0,2838,0,2,0,0,0,LEADER,1,3,1,47,1,6
3601,20,adaptive-prasle,3601,1,1,3601,3,0,18,0,1,20,0,3601,0,2,0,0,0,LEADER,1,3,1,20,1,6
3532,43,adaptive-prasle,3532,1,1,3532,3,0,18,0,1,43,0,3532,0,2,0,0,0,LEADER,1,3,1,43,1,6
3308,21,adaptive-prasle,3308,1,1,3308,3,0,18,0,1,21,0,3308,0,2,0,0,0,LEADER,1,3,1,21,1,6
3547,11,adaptive-prasle,3547,1,1,3547,3,2,18,12,1,1,0,3547,0,2,0,0,0,NORMAL,0,3,1,1,5,6
3701,50,adaptive-prasle,3701,1,1,3701,3,0,18,0,1,50,0,3701,0,2,0,0,0,LEADER,1,3,1,50,1,6
3398,3,adaptive-prasle,3398,1,1,3398,3,8,18,48,1,1,0,3398,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3498,33,adaptive-prasle,3498,1,1,3498,3,0,18,0,1,33,0,3498,0,2,0,0,0,LEADER,1,3,1,33,1,6
3633,34,adaptive-prasle,3633,1,1,3633,3,0,18,0,1,34,0,3633,0,2,0,0,0,LEADER,1,3,1,34,1,6
