trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,10,2024,1775,5,10,true
2,adaptive-prasle,10,1954,2060,5,10,true
3,adaptive-prasle,10,2125,2061,5,10,true
4,adaptive-prasle,10,1682,2016,5,10,true
5,adaptive-prasle,10,1977,2064,5,10,true
6,adaptive-prasle,10,2444,1611,5,10,true
7,adaptive-prasle,10,2289,2350,5,10,true
8,adaptive-prasle,10,1991,1665,5,10,true
9,adaptive-prasle,10,2011,2073,5,10,true
10,adaptive-prasle,10,1792,1995,5,10,true
