trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,5,60,1759,62592,2592
2,adaptive-prasle-mesh,5,60,2745,61486,1486
3,adaptive-prasle-mesh,5,60,2026,60855,855
4,adaptive-prasle-mesh,5,60,2020,62377,2377
5,adaptive-prasle-mesh,5,60,2155,66396,6396
6,adaptive-prasle-mesh,5,60,2003,61446,1446
7,adaptive-prasle-mesh,5,60,2014,60250,250
8,adaptive-prasle-mesh,5,60,1828,70108,10108
9,adaptive-prasle-mesh,5,60,2374,64092,4092
10,adaptive-prasle-mesh,5,60,1628,60061,61
11,adaptive-prasle-mesh,5,60,1853,60887,887
12,adaptive-prasle-mesh,5,60,2223,63198,3198
13,adaptive-prasle-mesh,5,60,1856,61419,1419
14,adaptive-prasle-mesh,5,60,1794,62801,2801
15,adaptive-prasle-mesh,5,60,1965,61582,1582
16,adaptive-prasle-mesh,5,60,2112,60154,154
17,adaptive-prasle-mesh,5,60,2462,60098,98
18,adaptive-prasle-mesh,5,60,1898,61133,1133
19,adaptive-prasle-mesh,5,60,2001,63372,3372
20,adaptive-prasle-mesh,5,60,2028,61915,1915
21,adaptive-prasle-mesh,5,60,1999,62643,2643
22,adaptive-prasle-mesh,5,60,2058,61234,1234
23,adaptive-prasle-mesh,5,60,2324,61501,1501
24,adaptive-prasle-mesh,5,60,1898,60318,318
25,adaptive-prasle-mesh,5,60,1662,64398,4398
26,adaptive-prasle-mesh,5,60,2320,66599,6599
27,adaptive-prasle-mesh,5,60,2055,60080,80
28,adaptive-prasle-mesh,5,60,1919,62227,2227
29,adaptive-prasle-mesh,5,60,2311,64881,4881
30,adaptive-prasle-mesh,5,60,1849,61810,1810
31,adaptive-prasle-mesh,5,60,2080,61677,1677
32,adaptive-prasle-mesh,5,60,1945,81446,21446
33,adaptive-prasle-mesh,5,60,2085,72722,12722
34,adaptive-prasle-mesh,5,60,2301,65015,5015
35,adaptive-prasle-mesh,5,60,2160,60364,364
36,adaptive-prasle-mesh,5,60,1887,64705,4705
37,adaptive-prasle-mesh,5,60,1676,62698,2698
38,adaptive-prasle-mesh,5,60,2092,64650,4650
39,adaptive-prasle-mesh,5,60,1598,68049,8049
40,adaptive-prasle-mesh,5,60,2552,60780,780
41,adaptive-prasle-mesh,5,60,2554,61134,1134
42,adaptive-prasle-mesh,5,60,1958,64664,4664
43,adaptive-prasle-mesh,5,60,1875,74136,14136
44,adaptive-prasle-mesh,5,60,2265,63881,3881
45,adaptive-prasle-mesh,5,60,2473,61105,1105
46,adaptive-prasle-mesh,5,60,2128,62566,2566
47,adaptive-prasle-mesh,5,60,2134,63928,3928
48,adaptive-prasle-mesh,5,60,2016,63203,3203
49,adaptive-prasle-mesh,5,60,1920,60385,385
50,adaptive-prasle-mesh,5,60,1913,61478,1478
51,adaptive-prasle-mesh,5,60,1482,67984,7984
52,adaptive-prasle-mesh,5,60,2040,63227,3227
53,adaptive-prasle-mesh,5,60,1751,62558,2558
54,adaptive-prasle-mesh,5,60,1872,60155,155
55,adaptive-prasle-mesh,5,60,2504,61061,1061
56,adaptive-prasle-mesh,5,60,1598,72226,12226
57,adaptive-prasle-mesh,5,60,1764,66304,6304
58,adaptive-prasle-mesh,5,60,1703,62773,2773
59,adaptive-prasle-mesh,5,60,1989,63928,3928
60,adaptive-prasle-mesh,5,60,2258,63823,3823
61,adaptive-prasle-mesh,5,60,1831,65620,5620
62,adaptive-prasle-mesh,5,60,2091,66382,6382
63,adaptive-prasle-mesh,5,60,2357,68799,8799
64,adaptive-prasle-mesh,5,60,2153,60440,440
65,adaptive-prasle-mesh,5,60,1610,63587,3587
66,adaptive-prasle-mesh,5,60,1941,62901,2901
67,adaptive-prasle-mesh,5,60,1900,73196,13196
68,adaptive-prasle-mesh,5,60,2279,62120,2120
69,adaptive-prasle-mesh,5,60,2097,65616,5616
70,adaptive-prasle-mesh,5,60,1730,63070,3070
71,adaptive-prasle-mesh,5,60,2501,68667,8667
72,adaptive-prasle-mesh,5,60,1516,63014,3014
73,adaptive-prasle-mesh,5,60,1914,72940,12940
74,adaptive-prasle-mesh,5,60,1711,62272,2272
75,adaptive-prasle-mesh,5,60,2088,61744,1744
76,adaptive-prasle-mesh,5,60,1858,67932,7932
77,adaptive-prasle-mesh,5,60,2012,73088,13088
78,adaptive-prasle-mesh,5,60,2094,60983,983
79,adaptive-prasle-mesh,5,60,1808,62731,2731
80,adaptive-prasle-mesh,5,60,1604,61966,1966
81,adaptive-prasle-mesh,5,60,1749,64850,4850
82,adaptive-prasle-mesh,5,60,2096,63088,3088
83,adaptive-prasle-mesh,5,60,2160,72372,12372
84,adaptive-prasle-mesh,5,60,1729,60239,239
85,adaptive-prasle-mesh,5,60,1986,69242,9242
86,adaptive-prasle-mesh,5,60,1572,67229,7229
87,adaptive-prasle-mesh,5,60,1703,67246,7246
88,adaptive-prasle-mesh,5,60,1887,76719,16719
89,adaptive-prasle-mesh,5,60,2389,64941,4941
90,adaptive-prasle-mesh,5,60,2184,61516,1516
91,adaptive-prasle-mesh,5,60,1698,68645,8645
92,adaptive-prasle-mesh,5,60,2060,62987,2987
93,adaptive-prasle-mesh,5,60,1788,62096,2096
94,adaptive-prasle-mesh,5,60,1629,61317,1317
95,adaptive-prasle-mesh,5,60,2137,63229,3229
96,adaptive-prasle-mesh,5,60,1943,61631,1631
97,adaptive-prasle-mesh,5,60,1965,69587,9587
98,adaptive-prasle-mesh,5,60,2425,60909,909
99,adaptive-prasle-mesh,5,60,2151,60811,811
100,adaptive-prasle-mesh,5,60,1836,61603,1603
