trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-ring,10,70,2783,NA
2,prasle-ring,10,70,3470,NA
3,prasle-ring,10,70,3060,NA
4,prasle-ring,10,70,3559,NA
5,prasle-ring,10,70,2811,NA
6,prasle-ring,10,70,3189,NA
7,prasle-ring,10,70,2963,NA
8,prasle-ring,10,70,2778,NA
9,prasle-ring,10,70,3057,NA
10,prasle-ring,10,70,3212,NA
