trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle,5,70,1919,NA
2,adaptive-prasle,5,70,1595,NA
3,adaptive-prasle,5,70,1855,NA
4,adaptive-prasle,5,70,2129,NA
5,adaptive-prasle,5,70,2011,NA
6,adaptive-prasle,5,70,2576,NA
7,adaptive-prasle,5,70,2023,NA
8,adaptive-prasle,5,70,1997,NA
9,adaptive-prasle,5,70,2100,NA
10,adaptive-prasle,5,70,2622,NA
11,adaptive-prasle,5,70,1870,NA
12,adaptive-prasle,5,70,1766,NA
13,adaptive-prasle,5,70,2411,NA
14,adaptive-prasle,5,70,1880,NA
15,adaptive-prasle,5,70,2440,NA
16,adaptive-prasle,5,70,2206,NA
17,adaptive-prasle,5,70,1678,NA
18,adaptive-prasle,5,70,1699,NA
19,adaptive-prasle,5,70,1587,NA
20,adaptive-prasle,5,70,2007,NA
21,adaptive-prasle,5,70,1591,NA
22,adaptive-prasle,5,70,2465,NA
23,adaptive-prasle,5,70,1775,NA
24,adaptive-prasle,5,70,2257,NA
25,adaptive-prasle,5,70,2165,NA
26,adaptive-prasle,5,70,1978,NA
27,adaptive-prasle,5,70,2017,NA
28,adaptive-prasle,5,70,1627,NA
29,adaptive-prasle,5,70,1965,NA
30,adaptive-prasle,5,70,2060,NA
31,adaptive-prasle,5,70,1929,NA
32,adaptive-prasle,5,70,2157,NA
33,adaptive-prasle,5,70,1858,NA
34,adaptive-prasle,5,70,2095,NA
35,adaptive-prasle,5,70,1966,NA
36,adaptive-prasle,5,70,2082,NA
37,adaptive-prasle,5,70,1574,NA
38,adaptive-prasle,5,70,1800,NA
39,adaptive-prasle,5,70,2167,NA
40,adaptive-prasle,5,70,2613,NA
41,adaptive-prasle,5,70,1768,NA
42,adaptive-prasle,5,70,1526,NA
43,adaptive-prasle,5,70,1975,NA
44,adaptive-prasle,5,70,1574,NA
45,adaptive-prasle,5,70,2350,NA
46,adaptive-prasle,5,70,2091,NA
47,adaptive-prasle,5,70,2167,NA
48,adaptive-prasle,5,70,1559,NA
49,adaptive-prasle,5,70,1851,NA
50,adaptive-prasle,5,70,2243,NA
51,adaptive-prasle,5,70,1867,NA
52,adaptive-prasle,5,70,2028,NA
53,adaptive-prasle,5,70,2384,NA
54,adaptive-prasle,5,70,2023,NA
55,adaptive-prasle,5,70,1956,NA
56,adaptive-prasle,5,70,1967,NA
57,adaptive-prasle,5,70,2217,NA
58,adaptive-prasle,5,70,2399,NA
59,adaptive-prasle,5,70,2017,NA
60,adaptive-prasle,5,70,1885,NA
61,adaptive-prasle,5,70,2416,NA
62,adaptive-prasle,5,70,1600,NA
63,adaptive-prasle,5,70,1998,NA
64,adaptive-prasle,5,70,2283,NA
65,adaptive-prasle,5,70,1806,NA
66,adaptive-prasle,5,70,1791,NA
67,adaptive-prasle,5,70,2055,NA
68,adaptive-prasle,5,70,1715,NA
69,adaptive-prasle,5,70,2002,NA
70,adaptive-prasle,5,70,2411,NA
71,adaptive-prasle,5,70,1908,NA
72,adaptive-prasle,5,70,2031,NA
73,adaptive-prasle,5,70,2007,NA
74,adaptive-prasle,5,70,2070,NA
75,adaptive-prasle,5,70,1665,NA
76,adaptive-prasle,5,70,1792,NA
77,adaptive-prasle,5,70,1637,NA
78,adaptive-prasle,5,70,2189,NA
79,adaptive-prasle,5,70,1858,NA
80,adaptive-prasle,5,70,2764,NA
81,adaptive-prasle,5,70,1552,NA
82,adaptive-prasle,5,70,1781,NA
83,adaptive-prasle,5,70,2111,NA
84,adaptive-prasle,5,70,2362,NA
85,adaptive-prasle,5,70,1833,NA
86,adaptive-prasle,5,70,2507,NA
87,adaptive-prasle,5,70,2159,NA
88,adaptive-prasle,5,70,1781,NA
89,adaptive-prasle,5,70,2322,NA
90,adaptive-prasle,5,70,1907,NA
91,adaptive-prasle,5,70,2236,NA
92,adaptive-prasle,5,70,1472,NA
93,adaptive-prasle,5,70,2153,NA
94,adaptive-prasle,5,70,1836,NA
95,adaptive-prasle,5,70,2367,NA
96,adaptive-prasle,5,70,1566,NA
97,adaptive-prasle,5,70,2779,NA
98,adaptive-prasle,5,70,2190,NA
99,adaptive-prasle,5,70,1675,NA
100,adaptive-prasle,5,70,1674,NA
