trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-line,10,60,1978,62634,2634
2,adaptive-prasle-line,10,60,1667,64083,4083
3,adaptive-prasle-line,10,60,1851,63408,3408
4,adaptive-prasle-line,10,60,1916,60701,701
5,adaptive-prasle-line,10,60,1599,62052,2052
6,adaptive-prasle-line,10,60,1786,60812,812
7,adaptive-prasle-line,10,60,1619,67578,7578
8,adaptive-prasle-line,10,60,1851,64081,4081
9,adaptive-prasle-line,10,60,1983,60309,309
10,adaptive-prasle-line,10,60,1633,60210,210
