trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,50,1567,1812,25,50,true
2,adaptive-prasle-line,50,1606,1550,25,50,true
3,adaptive-prasle-line,50,1552,1699,25,50,true
4,adaptive-prasle-line,50,1768,1722,25,50,true
5,adaptive-prasle-line,50,1566,1684,25,50,true
6,adaptive-prasle-line,50,1594,1502,25,50,true
7,adaptive-prasle-line,50,1432,1623,25,50,true
8,adaptive-prasle-line,50,1680,1542,25,50,true
9,adaptive-prasle-line,50,1814,2060,25,50,true
10,adaptive-prasle-line,50,1703,1668,25,50,true
