timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
2893,4,adaptive-prasle,2893,1,1,2893,3,4,18,24,1,1,0,2893,0,2,0,0,0,NORMAL,0,3,1,1,3,6
2891,3,adaptive-prasle,2891,1,1,2891,3,2,18,12,1,1,0,2891,0,2,0,0,0,NORMAL,0,3,1,1,3,6
2914,5,adaptive-prasle,2914,1,1,2914,3,5,18,30,1,1,0,2914,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3030,1,adaptive-prasle,3030,1,1,3030,3,6,18,36,1,1,0,3030,0,2,0,0,0,LEADER,1,3,1,1,1,6
3472,2,adaptive-prasle,3472,1,1,3472,3,12,18,72,1,1,0,3472,0,2,0,0,0,NORMAL,0,3,1,1,2,6
5196,4,adaptive-prasle,2893,1,1,2893,6,10,36,60,1,1,2303,2893,0,2,0,0,0,NORMAL,0,3,1,1,3,12
5194,3,adaptive-prasle,2891,1,1,2891,6,5,36,30,1,1,2303,2891,0,2,0,0,0,NORMAL,0,3,1,1,3,12
5217,5,adaptive-prasle,2914,1,1,2914,6,12,36,72,1,1,2303,2914,0,2,0,0,0,NORMAL,0,3,1,1,4,12
5333,1,adaptive-prasle,3030,1,1,3030,6,12,36,72,1,1,2303,3030,0,2,0,0,0,LEADER,1,3,1,1,1,12
5775,2,adaptive-prasle,3472,1,1,3472,6,21,36,126,1,1,2303,3472,0,2,0,0,0,NORMAL,0,3,1,1,2,12
7499,4,adaptive-prasle,2893,1,1,2893,9,16,54,96,1,1,4606,2893,0,2,0,0,0,NORMAL,0,3,1,1,3,18
7497,3,adaptive-prasle,2891,1,1,2891,9,8,54,48,1,1,4606,2891,0,2,0,0,0,NORMAL,0,3,1,1,3,18
7520,5,adaptive-prasle,2914,1,1,2914,9,18,54,108,1,1,4606,2914,0,2,0,0,0,NORMAL,0,3,1,1,4,18
7636,1,adaptive-prasle,3030,1,1,3030,9,18,54,108,1,1,4606,3030,0,2,0,0,0,LEADER,1,3,1,1,1,18
8078,2,adaptive-prasle,3472,1,1,3472,9,30,54,180,1,1,4606,3472,0,2,0,0,0,NORMAL,0,3,1,1,2,18
9802,4,adaptive-prasle,2893,1,2,12695,12,22,72,132,1,1,6909,2893,0,3,0,0,0,NORMAL,0,3,1,1,6,24
9800,3,adaptive-prasle,2891,1,2,12691,12,11,72,66,1,1,6909,2891,0,3,0,0,0,NORMAL,0,3,1,1,6,24
9823,5,adaptive-prasle,2914,1,2,12737,12,23,72,138,1,1,6909,2914,0,3,0,0,0,NORMAL,0,3,1,1,7,24
9939,1,adaptive-prasle,3030,1,2,12969,12,24,72,144,1,1,6909,3030,0,3,0,0,0,LEADER,1,3,1,1,2,24
10381,2,adaptive-prasle,3472,1,2,13853,12,39,72,234,1,1,6909,3472,0,3,0,0,0,NORMAL,0,3,1,1,5,24
12105,4,adaptive-prasle,2893,1,2,12695,15,28,90,168,1,1,9212,2893,0,3,0,0,0,NORMAL,0,3,1,1,6,30
12103,3,adaptive-prasle,2891,1,2,12691,15,14,90,84,1,1,9212,2891,0,3,0,0,0,NORMAL,0,3,1,1,6,30
12126,5,adaptive-prasle,2914,1,2,12737,15,30,90,180,1,1,9212,2914,0,3,0,0,0,NORMAL,0,3,1,1,7,30
12242,1,adaptive-prasle,3030,1,2,12969,15,30,90,180,1,1,9212,3030,0,3,0,0,0,LEADER,1,3,1,1,2,30
12684,2,adaptive-prasle,3472,1,2,13853,15,48,90,288,1,1,9212,3472,0,3,0,0,0,NORMAL,0,3,1,1,5,30
14408,4,adaptive-prasle,2893,1,2,12695,18,34,108,204,1,1,11515,2893,0,3,0,0,0,NORMAL,0,3,1,1,6,36
14406,3,adaptive-prasle,2891,1,2,12691,18,17,108,102,1,1,11515,2891,0,3,0,0,0,NORMAL,0,3,1,1,6,36
14429,5,adaptive-prasle,2914,1,2,12737,18,36,108,216,1,1,11515,2914,0,3,0,0,0,NORMAL,0,3,1,1,7,36
